fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0022,0.0001,0.004,0.0001,42.74,7.93,58.08,2.4299999999999997,KNeighbors,2,2,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0026,0.0,0.0018,0.0001,54.05,9.180000000000001,59.89,1.29,LinearSVC,2,2,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1494,0.0002,0.0097,0.0,48.89,8.19,60.68,1.08,RandomForest,2,2,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0814,0.0023,0.0042,0.0001,48.89,8.19,60.68,1.08,XGB,2,2,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1061,0.0003,0.0025,0.0,51.0,9.01,60.68,1.08,MLP,2,2,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0025,0.0,0.002,0.0,24.05,12.809999999999999,37.99,9.89,GaussianNB,2,2,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0022,0.0001,0.0041,0.0001,44.79,5.89,63.28,4.77,KNeighbors,3,3,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0027,0.0001,0.0019,0.0001,56.21000000000001,11.06,67.45,1.8499999999999999,LinearSVC,3,3,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1513,0.0002,0.0094,0.0005,54.26,10.73,76.83,2.1,RandomForest,3,3,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0893,0.0022,0.0044,0.0001,60.47,8.36,76.83,2.1,XGB,3,3,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.111,0.0005,0.0025,0.0,53.11,10.58,72.39999999999999,2.58,MLP,3,3,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0025,0.0,0.002,0.0,31.419999999999998,14.63,48.949999999999996,6.260000000000001,GaussianNB,3,3,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0022,0.0001,0.0041,0.0001,58.32000000000001,6.510000000000001,69.53,5.18,KNeighbors,4,4,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0027,0.0,0.0019,0.0001,63.42,11.49,72.39,3.2199999999999998,LinearSVC,4,4,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1519,0.0004,0.0096,0.0004,63.53,10.56,90.88000000000001,2.64,RandomForest,4,4,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0873,0.0031,0.0046,0.0001,64.63,11.15,90.88000000000001,2.64,XGB,4,4,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1141,0.0003,0.0025,0.0,59.31999999999999,14.760000000000002,85.68,4.109999999999999,MLP,4,4,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0025,0.0,0.002,0.0,39.68,12.950000000000001,57.54,9.36,GaussianNB,4,4,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0022,0.0001,0.0041,0.0001,63.580000000000005,6.069999999999999,73.19,2.88,KNeighbors,5,5,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0028,0.0,0.0019,0.0,71.95,10.58,85.92999999999999,3.02,LinearSVC,5,5,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1521,0.0002,0.0095,0.0005,69.74000000000001,12.13,96.35000000000001,1.09,RandomForest,5,5,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0868,0.0037,0.0049,0.0001,69.84,11.18,95.83,1.69,XGB,5,5,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1154,0.0003,0.0025,0.0001,76.05,10.870000000000001,91.14,2.5,MLP,5,5,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0025,0.0,0.002,0.0,47.949999999999996,10.24,65.60000000000001,9.77,GaussianNB,5,5,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0022,0.0001,0.0041,0.0001,74.95,4.67,82.55,1.96,KNeighbors,6,6,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0029,0.0001,0.002,0.0,76.11,9.28,90.36,1.5,LinearSVC,6,6,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1526,0.0004,0.0097,0.0004,74.0,9.66,98.17,1.17,RandomForest,6,6,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0838,0.0025,0.005,0.0,70.89,10.63,98.17,1.17,XGB,6,6,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.1167,0.0003,0.0025,0.0001,79.21000000000001,9.69,94.78,2.09,MLP,6,6,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0025,0.0001,0.002,0.0,41.79,10.280000000000001,57.85,11.23,GaussianNB,6,6,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
0.0022,0.0001,0.0041,0.0001,73.95,3.7699999999999996,82.55,2.42,KNeighbors,7,7,mRMR,RFCQ,0:58:37.173201,0:58:58.681739,lymphoma
