fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0026,0.0,0.0045,0.0001,15.0,6.97,25.83,3.49,KNeighbors,2,2,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0029,0.0001,0.0021,0.0002,15.0,3.73,28.33,1.8599999999999999,LinearSVC,2,2,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.1562,0.001,0.0101,0.0002,10.0,6.97,29.580000000000002,1.7399999999999998,RandomForest,2,2,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0838,0.003,0.0046,0.0002,5.0,4.5600000000000005,27.500000000000004,3.09,XGB,2,2,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0977,0.001,0.0026,0.0001,8.33,5.89,29.580000000000002,1.7399999999999998,MLP,2,2,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0028,0.0,0.0024,0.0,11.67,7.449999999999999,27.08,4.89,GaussianNB,2,2,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0025,0.0001,0.0044,0.0003,21.67,7.449999999999999,34.58,2.3800000000000003,KNeighbors,3,3,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.003,0.0001,0.0023,0.0001,6.67,6.97,31.25,5.3100000000000005,LinearSVC,3,3,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.1576,0.0012,0.0101,0.0001,20.0,13.94,45.83,2.08,RandomForest,3,3,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0957,0.0024,0.0048,0.0002,20.0,13.94,44.17,2.2800000000000002,XGB,3,3,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.1008,0.0003,0.0026,0.0,18.33,10.870000000000001,43.33,3.42,MLP,3,3,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0029,0.0001,0.0024,0.0001,8.33,8.33,33.33,2.9499999999999997,GaussianNB,3,3,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0022,0.0001,0.0038,0.0001,18.33,6.97,37.08,3.42,KNeighbors,4,4,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0027,0.0001,0.0018,0.0001,10.0,9.13,32.5,3.7800000000000002,LinearSVC,4,4,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.1482,0.0003,0.0092,0.0006,6.67,6.97,58.330000000000005,2.9499999999999997,RandomForest,4,4,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0968,0.001,0.0045,0.0001,8.33,8.33,57.08,3.16,XGB,4,4,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0993,0.0003,0.0024,0.0,10.0,6.97,52.5,1.7399999999999998,MLP,4,4,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0025,0.0,0.002,0.0,10.0,6.97,37.92,1.7399999999999998,GaussianNB,4,4,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
0.0026,0.0001,0.0046,0.0001,15.0,9.13,39.58,3.9,KNeighbors,5,5,mRMR,MIQ,21:15:30.036436,21:27:03.967951,nci9
