fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0039,0.0001,68.46,5.6000000000000005,78.14999999999999,3.05,KNeighbors,2,2,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0023,0.0,0.0018,0.0,48.66,3.8,60.370000000000005,4.83,LinearSVC,2,2,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1432,0.0001,0.0086,0.0001,68.46,7.9,100.0,0.0,RandomForest,2,2,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0354,0.0003,0.0032,0.0002,63.91,5.88,100.0,0.0,XGB,2,2,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1055,0.0007,0.0023,0.0001,60.42999999999999,6.77,66.44,1.69,MLP,2,2,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,58.620000000000005,8.88,62.160000000000004,6.84,GaussianNB,2,2,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0039,0.0001,61.260000000000005,12.24,76.35,1.91,KNeighbors,3,3,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0023,0.0,0.0018,0.0,51.42,7.39,61.480000000000004,5.48,LinearSVC,3,3,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1436,0.0007,0.0086,0.0001,63.0,7.739999999999999,100.0,0.0,RandomForest,3,3,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0368,0.0006,0.0033,0.0001,60.31999999999999,8.93,100.0,0.0,XGB,3,3,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1083,0.0003,0.0023,0.0,55.02,8.540000000000001,65.98,3.42,MLP,3,3,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,54.06999999999999,7.9399999999999995,63.959999999999994,2.91,GaussianNB,3,3,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0039,0.0001,55.81,7.720000000000001,71.61,4.26,KNeighbors,4,4,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0024,0.0,0.0018,0.0,53.239999999999995,10.780000000000001,59.46,1.39,LinearSVC,4,4,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1466,0.0006,0.0084,0.0001,63.99,4.15,100.0,0.0,RandomForest,4,4,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0375,0.0004,0.0033,0.0001,58.5,8.42,100.0,0.0,XGB,4,4,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1102,0.0004,0.0022,0.0001,56.92,15.770000000000001,69.14,2.22,MLP,4,4,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,50.43,6.5,61.029999999999994,2.2800000000000002,GaussianNB,4,4,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0038,0.0001,57.550000000000004,10.35,67.78999999999999,1.7399999999999998,KNeighbors,5,5,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0024,0.0,0.0018,0.0,48.699999999999996,6.279999999999999,61.260000000000005,2.03,LinearSVC,5,5,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.147,0.0005,0.0084,0.0,63.949999999999996,13.270000000000001,100.0,0.0,RandomForest,5,5,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0387,0.0005,0.0034,0.0001,55.059999999999995,13.03,100.0,0.0,XGB,5,5,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1095,0.0004,0.0022,0.0,60.47,13.58,69.37,2.52,MLP,5,5,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,51.38,7.1,67.57,0.98,GaussianNB,5,5,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0038,0.0001,61.23,11.52,71.39,3.65,KNeighbors,6,6,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0024,0.0,0.0018,0.0,53.2,7.1,62.39,2.62,LinearSVC,6,6,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1463,0.0003,0.0084,0.0001,64.98,15.73,100.0,0.0,RandomForest,6,6,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0401,0.0005,0.0036,0.0,60.4,8.48,100.0,0.0,XGB,6,6,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1133,0.0005,0.0022,0.0001,56.879999999999995,11.04,71.63000000000001,2.96,MLP,6,6,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0001,0.0018,0.0,47.75,5.08,66.89,3.26,GaussianNB,6,6,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0038,0.0001,61.339999999999996,16.24,68.47,4.130000000000001,KNeighbors,7,7,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0024,0.0,0.0018,0.0,54.190000000000005,9.22,63.51,2.67,LinearSVC,7,7,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1468,0.0009,0.0084,0.0001,66.67999999999999,3.8600000000000003,100.0,0.0,RandomForest,7,7,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0418,0.0007,0.0038,0.0001,56.8,7.89,100.0,0.0,XGB,7,7,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1132,0.0003,0.0023,0.0002,52.370000000000005,11.44,73.2,2.06,MLP,7,7,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0001,0.0018,0.0,45.97,5.1499999999999995,66.66,2.9899999999999998,GaussianNB,7,7,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0038,0.0001,58.5,11.07,71.84,5.27,KNeighbors,8,8,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0024,0.0,0.0018,0.0,49.64,9.56,62.39,2.23,LinearSVC,8,8,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.147,0.0006,0.0084,0.0001,61.260000000000005,9.370000000000001,100.0,0.0,RandomForest,8,8,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0425,0.0007,0.0039,0.0001,63.91,11.74,100.0,0.0,XGB,8,8,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1137,0.0005,0.0022,0.0,51.42,9.790000000000001,74.33,2.25,MLP,8,8,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,42.33,9.86,67.11,4.5600000000000005,GaussianNB,8,8,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0039,0.0001,58.46,12.49,72.97,5.37,KNeighbors,9,9,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0025,0.0,0.0018,0.0,49.68,10.209999999999999,62.4,3.85,LinearSVC,9,9,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1497,0.0007,0.0084,0.0,64.86,11.76,100.0,0.0,RandomForest,9,9,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0442,0.0007,0.0041,0.0001,64.78,9.030000000000001,100.0,0.0,XGB,9,9,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1142,0.0004,0.0022,0.0,48.74,16.12,76.58,1.9800000000000002,MLP,9,9,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,43.2,12.04,66.66,3.3300000000000005,GaussianNB,9,9,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0038,0.0001,57.589999999999996,11.200000000000001,69.37,3.2199999999999998,KNeighbors,10,10,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0025,0.0001,0.0018,0.0,46.050000000000004,8.63,64.64999999999999,3.71,LinearSVC,10,10,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1502,0.0005,0.0084,0.0001,60.36,7.46,100.0,0.0,RandomForest,10,10,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0453,0.0005,0.0043,0.0001,68.34,8.82,100.0,0.0,XGB,10,10,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1161,0.0003,0.0022,0.0001,48.620000000000005,7.1,81.53,3.7699999999999996,MLP,10,10,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,40.47,8.59,66.64999999999999,3.92,GaussianNB,10,10,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0039,0.0001,52.129999999999995,11.39,70.73,2.5700000000000003,KNeighbors,11,11,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0026,0.0001,0.0018,0.0,52.21,7.829999999999999,66.88,1.8800000000000001,LinearSVC,11,11,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1494,0.0006,0.0084,0.0001,58.5,10.100000000000001,100.0,0.0,RandomForest,11,11,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0471,0.0007,0.0046,0.0001,71.15,2.75,100.0,0.0,XGB,11,11,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1165,0.0003,0.0022,0.0,52.17,12.57,76.58,2.76,MLP,11,11,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,43.16,9.879999999999999,67.78999999999999,3.32,GaussianNB,11,11,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0038,0.0001,62.06,11.700000000000001,73.88,2.9899999999999998,KNeighbors,12,12,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0026,0.0,0.0018,0.0,52.17,7.39,70.5,2.59,LinearSVC,12,12,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1497,0.0008,0.0084,0.0,63.91,10.34,100.0,0.0,RandomForest,12,12,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0494,0.0022,0.0047,0.0001,68.42,6.660000000000001,100.0,0.0,XGB,12,12,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1167,0.0004,0.0022,0.0,62.129999999999995,9.53,80.19,3.8899999999999997,MLP,12,12,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,43.16,7.51,68.91000000000001,4.41,GaussianNB,12,12,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0039,0.0001,64.86,9.84,74.32,3.44,KNeighbors,13,13,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0026,0.0001,0.0018,0.0,53.080000000000005,7.340000000000001,70.95,2.83,LinearSVC,13,13,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1498,0.0005,0.0083,0.0,59.41,10.36,100.0,0.0,RandomForest,13,13,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0526,0.0027,0.0049,0.0001,62.92,11.19,100.0,0.0,XGB,13,13,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1168,0.0003,0.0023,0.0001,62.96000000000001,10.16,84.24000000000001,2.21,MLP,13,13,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0022,0.0001,0.0018,0.0,42.25,7.4399999999999995,69.58,4.93,GaussianNB,13,13,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.002,0.0001,0.0039,0.0001,60.31999999999999,10.02,68.92,4.38,KNeighbors,14,14,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0027,0.0001,0.0018,0.0,47.71,10.15,72.07000000000001,2.78,LinearSVC,14,14,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1501,0.0011,0.0084,0.0,63.870000000000005,7.57,100.0,0.0,RandomForest,14,14,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0538,0.0023,0.005,0.0001,62.09,7.23,100.0,0.0,XGB,14,14,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1177,0.0003,0.0023,0.0,60.24,13.700000000000001,85.36,1.95,MLP,14,14,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0022,0.0,0.0018,0.0,40.43,9.39,67.78999999999999,5.12,GaussianNB,14,14,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0001,0.0039,0.0001,58.58,13.3,69.82000000000001,4.04,KNeighbors,15,15,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0027,0.0001,0.0018,0.0,50.36000000000001,11.06,72.3,2.35,LinearSVC,15,15,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1499,0.0003,0.0084,0.0,59.41,9.31,100.0,0.0,RandomForest,15,15,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0565,0.0021,0.0052,0.0001,59.330000000000005,10.57,100.0,0.0,XGB,15,15,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1183,0.0003,0.0022,0.0,59.41,10.85,82.44,1.8399999999999999,MLP,15,15,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0019,0.0001,41.3,10.84,67.56,4.7,GaussianNB,15,15,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0019,0.0001,0.0037,0.0001,61.19,10.72,72.3,2.2800000000000002,KNeighbors,16,16,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0028,0.0001,0.0019,0.0,52.290000000000006,4.52,70.94,2.12,LinearSVC,16,16,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1533,0.0005,0.0084,0.0,63.080000000000005,7.969999999999999,100.0,0.0,RandomForest,16,16,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0555,0.0009,0.0054,0.0002,63.0,11.04,100.0,0.0,XGB,16,16,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1194,0.0004,0.0022,0.0001,56.64,7.489999999999999,85.37,2.21,MLP,16,16,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0021,0.0,0.0018,0.0,41.260000000000005,13.11,68.23,3.8,GaussianNB,16,16,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0019,0.0001,0.0037,0.0001,62.17,5.949999999999999,73.19,3.16,KNeighbors,17,17,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0028,0.0001,0.0019,0.0,55.81,4.279999999999999,72.07000000000001,2.4899999999999998,LinearSVC,17,17,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1531,0.0006,0.0085,0.0001,58.540000000000006,7.5600000000000005,100.0,0.0,RandomForest,17,17,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.057,0.001,0.0056,0.0001,54.86,8.94,100.0,0.0,XGB,17,17,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.121,0.0004,0.0022,0.0001,57.63,5.4,92.12,2.37,MLP,17,17,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0022,0.0,0.0019,0.0001,43.04,13.350000000000001,70.03,5.8500000000000005,GaussianNB,17,17,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0019,0.0001,0.0037,0.0001,62.21,9.08,72.07000000000001,4.84,KNeighbors,18,18,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0029,0.0001,0.0019,0.0,52.21,5.510000000000001,71.17,2.26,LinearSVC,18,18,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1534,0.0005,0.0084,0.0,58.46,7.26,100.0,0.0,RandomForest,18,18,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.061,0.0037,0.0058,0.0001,59.25,13.59,100.0,0.0,XGB,18,18,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1213,0.0003,0.0023,0.0,56.720000000000006,10.11,90.75999999999999,2.59,MLP,18,18,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0022,0.0,0.0019,0.0001,43.95,12.93,70.49,6.04,GaussianNB,18,18,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0019,0.0001,0.0037,0.0001,63.04,6.03,70.94,3.1300000000000003,KNeighbors,19,19,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0029,0.0001,0.0019,0.0,54.03,2.41,75.91,2.2399999999999998,LinearSVC,19,19,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1533,0.0002,0.0084,0.0001,60.31999999999999,6.2,100.0,0.0,RandomForest,19,19,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0609,0.0021,0.006,0.0001,59.37,7.64,100.0,0.0,XGB,19,19,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1212,0.0003,0.0023,0.0,54.900000000000006,8.77,87.17,1.47,MLP,19,19,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0022,0.0001,0.0019,0.0001,48.5,9.55,70.48,5.36,GaussianNB,19,19,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0019,0.0001,0.0037,0.0001,62.17,3.84,74.55000000000001,2.2800000000000002,KNeighbors,20,20,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.003,0.0001,0.0019,0.0,55.81,6.239999999999999,76.36,2.04,LinearSVC,20,20,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1536,0.0006,0.0084,0.0,63.83,10.5,100.0,0.0,RandomForest,20,20,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0614,0.001,0.0061,0.0001,64.74,10.18,100.0,0.0,XGB,20,20,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.1229,0.0004,0.0023,0.0,58.58,8.58,90.09,2.2800000000000002,MLP,20,20,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
0.0022,0.0,0.002,0.0,43.95,12.93,69.81,4.859999999999999,GaussianNB,20,20,KBest,Fvalue,0:04:05.060228,0:04:06.458438,CLL_SUB_111
