fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0045,0.0001,60.370000000000005,7.31,76.46,3.63,KNeighbors,2,2,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0023,0.0,0.0018,0.0,62.019999999999996,4.84,63.49,3.84,LinearSVC,2,2,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.147,0.0013,0.0084,0.0001,59.27,9.35,100.0,0.0,RandomForest,2,2,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0244,0.0009,0.003,0.0001,59.830000000000005,5.55,99.6,0.37,XGB,2,2,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1349,0.0003,0.002,0.0001,65.18,6.11,68.44,2.87,MLP,2,2,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0021,0.0,0.0018,0.0,59.84,8.55,59.35,2.4,GaussianNB,2,2,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0022,0.0001,0.0048,0.0001,59.86,4.590000000000001,75.8,2.04,KNeighbors,3,3,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0024,0.0,0.0018,0.0,57.769999999999996,6.78,65.9,3.0700000000000003,LinearSVC,3,3,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1479,0.0007,0.0087,0.0001,62.050000000000004,6.0,100.0,0.0,RandomForest,3,3,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0262,0.0007,0.0032,0.0002,58.24,7.35,100.0,0.0,XGB,3,3,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1406,0.0001,0.0021,0.0,58.75,12.389999999999999,71.52,2.76,MLP,3,3,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0021,0.0,0.0018,0.0,59.870000000000005,9.19,64.3,4.65,GaussianNB,3,3,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0021,0.0001,0.0045,0.0001,65.78,2.16,81.67999999999999,3.27,KNeighbors,4,4,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0023,0.0001,0.0018,0.0,68.44,6.140000000000001,75.26,2.16,LinearSVC,4,4,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1514,0.0008,0.0083,0.0,70.00999999999999,4.279999999999999,100.0,0.0,RandomForest,4,4,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0254,0.0005,0.0033,0.0001,67.34,5.09,100.0,0.0,XGB,4,4,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1441,0.0002,0.002,0.0001,67.34,3.8899999999999997,79.27,2.77,MLP,4,4,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0021,0.0001,0.0019,0.0,70.06,10.63,72.72,1.54,GaussianNB,4,4,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0021,0.0001,0.0046,0.0001,62.529999999999994,6.81,76.73,1.7999999999999998,KNeighbors,5,5,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0023,0.0,0.0018,0.0001,72.69,6.279999999999999,77.66999999999999,2.48,LinearSVC,5,5,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1523,0.0013,0.0083,0.0,67.31,7.290000000000001,100.0,0.0,RandomForest,5,5,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0268,0.0006,0.0034,0.0001,67.84,7.71,100.0,0.0,XGB,5,5,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1456,0.0001,0.0021,0.0001,71.1,3.73,80.34,3.08,MLP,5,5,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0021,0.0,0.0019,0.0,71.61999999999999,9.19,76.06,3.35,GaussianNB,5,5,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0021,0.0001,0.0046,0.0,66.29,3.84,81.41000000000001,2.69,KNeighbors,6,6,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0023,0.0,0.0019,0.0001,70.00999999999999,4.279999999999999,77.53999999999999,1.73,LinearSVC,6,6,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1517,0.0005,0.0084,0.0001,68.41000000000001,6.09,100.0,0.0,RandomForest,6,6,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0278,0.0006,0.0036,0.0,66.77,9.53,100.0,0.0,XGB,6,6,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1459,0.0008,0.002,0.0001,70.00999999999999,5.41,83.69,1.9,MLP,6,6,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0021,0.0001,0.0019,0.0,71.59,7.9399999999999995,77.66999999999999,2.32,GaussianNB,6,6,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0023,0.0,0.005,0.0001,66.25999999999999,9.81,78.33,3.8,KNeighbors,7,7,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0025,0.0001,0.002,0.0001,71.05,7.91,77.66999999999999,1.59,LinearSVC,7,7,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.1538,0.0002,0.009,0.0,72.15,5.81,100.0,0.0,RandomForest,7,7,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
0.0307,0.0005,0.0046,0.0001,65.72,7.5200000000000005,100.0,0.0,XGB,7,7,mRMR,RFCQ,4:48:43.106592,4:51:21.065478,SMK_CAN_187
