fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0026,0.0012,0.0038,0.0002,86.0,5.2299999999999995,89.28,5.86,KNeighbors,2,2,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0032,0.0018,0.0019,0.0,94.57,5.609999999999999,94.45,1.4200000000000002,LinearSVC,2,2,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.1419,0.0018,0.0089,0.0007,94.57,5.609999999999999,94.45,1.4200000000000002,RandomForest,2,2,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.027,0.03,0.0033,0.0009,94.57,5.609999999999999,94.45,1.4200000000000002,XGB,2,2,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0976,0.0042,0.0024,0.0001,94.57,5.609999999999999,94.45,1.4200000000000002,MLP,2,2,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0022,0.0001,0.0019,0.0,81.05,17.1,80.58999999999999,4.33,GaussianNB,2,2,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0021,0.0001,0.0037,0.0001,93.24,11.55,95.49,0.95,KNeighbors,3,3,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0023,0.0001,0.0018,0.0001,94.57,5.609999999999999,95.49,0.95,LinearSVC,3,3,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.1406,0.0003,0.0086,0.0001,95.89999999999999,6.02,95.84,1.55,RandomForest,3,3,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0141,0.0003,0.0032,0.0001,90.29,8.07,95.15,2.55,XGB,3,3,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0969,0.0003,0.0022,0.0,95.89999999999999,6.02,95.84,1.55,MLP,3,3,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0021,0.0,0.0018,0.0,81.05,17.1,83.0,4.3999999999999995,GaussianNB,3,3,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0021,0.0001,0.0037,0.0001,96.0,8.94,96.88,1.91,KNeighbors,4,4,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0023,0.0001,0.0018,0.0,94.57,8.709999999999999,97.23,1.55,LinearSVC,4,4,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.1415,0.0015,0.0089,0.0007,95.89999999999999,6.02,97.23,1.55,RandomForest,4,4,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0149,0.0008,0.0034,0.0001,90.29,8.07,95.15,2.55,XGB,4,4,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0981,0.0002,0.0024,0.0001,97.33000000000001,5.96,97.23,1.55,MLP,4,4,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0022,0.0001,0.0019,0.0,86.48,13.22,86.13,3.37,GaussianNB,4,4,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0021,0.0001,0.0037,0.0001,94.57,8.709999999999999,95.84,2.65,KNeighbors,5,5,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
0.0023,0.0001,0.0018,0.0,93.14,9.6,97.57000000000001,1.55,LinearSVC,5,5,mRMR,MID,16:24:41.600525,16:31:53.379742,leukemia
