fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0012,0.0001,0.0038,0.0001,62.55,4.41,76.47,2.4899999999999998,KNeighbors,2,2,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0015,0.0,0.0011,0.0,66.32000000000001,7.380000000000001,68.31,1.44,LinearSVC,2,2,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.1465,0.0005,0.008,0.0001,66.3,1.6199999999999999,100.0,0.0,RandomForest,2,2,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0224,0.0005,0.0022,0.0001,61.45,4.109999999999999,99.46000000000001,0.3,XGB,2,2,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.133,0.0003,0.0015,0.0,67.34,4.31,71.52,1.82,MLP,2,2,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0013,0.0,0.0011,0.0,67.38,8.1,68.71000000000001,2.2399999999999998,GaussianNB,2,2,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0012,0.0001,0.0038,0.0001,68.97999999999999,5.6000000000000005,77.81,1.83,KNeighbors,3,3,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0015,0.0,0.0011,0.0,69.49,7.02,73.92999999999999,1.6199999999999999,LinearSVC,3,3,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.1454,0.0005,0.008,0.0001,64.14999999999999,2.63,100.0,0.0,RandomForest,3,3,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0227,0.0003,0.0024,0.0002,62.56,4.22,100.0,0.0,XGB,3,3,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.1398,0.0004,0.0015,0.0,68.41000000000001,6.29,74.2,0.76,MLP,3,3,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0013,0.0,0.0011,0.0,71.1,6.16,73.66,1.95,GaussianNB,3,3,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0012,0.0001,0.0038,0.0001,72.18,2.56,80.21000000000001,1.66,KNeighbors,4,4,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
0.0015,0.0001,0.0011,0.0,76.49000000000001,7.2700000000000005,76.6,1.6199999999999999,LinearSVC,4,4,KBest,gini_importance,0:06:18.932200,0:06:20.784617,SMK_CAN_187
