fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0036,0.0001,84.57000000000001,9.47,92.36999999999999,2.59,KNeighbors,2,2,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.0022,0.0001,0.0018,0.0,91.71000000000001,5.79,93.06,1.1900000000000002,LinearSVC,2,2,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.1358,0.0002,0.0084,0.0001,90.38000000000001,7.7,100.0,0.0,RandomForest,2,2,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.0143,0.0005,0.0029,0.0001,94.57,5.609999999999999,97.23,1.53,XGB,2,2,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.0959,0.0003,0.0022,0.0001,91.71000000000001,2.83,92.01,0.9400000000000001,MLP,2,2,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.0021,0.0001,0.0018,0.0,88.86,3.8899999999999997,92.36999999999999,0.8999999999999999,GaussianNB,2,2,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.002,0.0001,0.0036,0.0001,87.42999999999999,9.36,90.98,1.8499999999999999,KNeighbors,3,3,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.0023,0.0001,0.0018,0.0,93.14,4.72,93.76,0.89,LinearSVC,3,3,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.1366,0.0001,0.0084,0.0001,93.14,4.72,100.0,0.0,RandomForest,3,3,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.0148,0.0005,0.003,0.0001,94.57,5.609999999999999,97.92,1.44,XGB,3,3,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
0.0991,0.0003,0.0023,0.0,90.29,3.7600000000000002,93.41000000000001,0.75,MLP,3,3,mRMR,MIQ,14:33:52.214913,14:39:15.144907,ALLAML
