fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0045,0.0001,78.3,3.81,82.26,1.29,KNeighbors,2,2,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0024,0.0,0.0017,0.0,78.33,0.96,78.45,0.44,LinearSVC,2,2,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1466,0.0001,0.0087,0.0001,70.46,5.37,99.88,0.27,RandomForest,2,2,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0559,0.0011,0.0034,0.0,69.45,6.76,99.51,0.27999999999999997,XGB,2,2,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1341,0.0004,0.0023,0.0,77.84,1.5699999999999998,78.08,0.36,MLP,2,2,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0022,0.0001,0.0018,0.0,82.26,3.29,82.39,1.0699999999999998,GaussianNB,2,2,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.002,0.0001,0.0045,0.0001,77.79,3.7900000000000005,81.65,0.5700000000000001,KNeighbors,3,3,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0025,0.0,0.0017,0.0,77.83,0.3,78.33,0.66,LinearSVC,3,3,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1464,0.0003,0.0088,0.0001,67.94,5.53,99.88,0.27,RandomForest,3,3,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0577,0.0009,0.0036,0.0001,70.93,7.39,99.38,0.0,XGB,3,3,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1347,0.0005,0.0023,0.0,77.83,0.3,78.94,0.53,MLP,3,3,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0022,0.0,0.0018,0.0,69.54,25.53,69.06,25.180000000000003,GaussianNB,3,3,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.002,0.0001,0.0045,0.0001,79.78,2.91,82.02000000000001,0.7100000000000001,KNeighbors,4,4,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0026,0.0,0.0018,0.0001,77.34,1.01,78.33,0.66,LinearSVC,4,4,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1485,0.0004,0.0087,0.0,72.89,6.67,99.88,0.27,RandomForest,4,4,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0588,0.0014,0.0038,0.0001,72.38,7.290000000000001,99.51,0.27999999999999997,XGB,4,4,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1384,0.0006,0.0023,0.0,78.33,0.96,79.67999999999999,0.9199999999999999,MLP,4,4,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0022,0.0,0.0018,0.0,56.620000000000005,14.19,59.84,9.139999999999999,GaussianNB,4,4,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.002,0.0001,0.0046,0.0001,80.27,3.2399999999999998,83.5,0.84,KNeighbors,5,5,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0027,0.0,0.0018,0.0,78.33,1.9800000000000002,80.42,0.32,LinearSVC,5,5,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1479,0.0004,0.0087,0.0,71.39999999999999,5.33,99.88,0.27,RandomForest,5,5,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0591,0.0017,0.0039,0.0001,72.38,7.290000000000001,99.51,0.27999999999999997,XGB,5,5,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1394,0.0005,0.0023,0.0,78.83,2.07,81.16,0.5599999999999999,MLP,5,5,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0022,0.0001,0.0018,0.0,39.0,13.29,44.68,11.37,GaussianNB,5,5,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0021,0.0001,0.0046,0.0001,80.27,4.46,84.48,1.28,KNeighbors,6,6,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0027,0.0,0.0018,0.0,78.82000000000001,1.3299999999999998,80.91000000000001,0.89,LinearSVC,6,6,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1478,0.0004,0.0087,0.0,73.38,7.000000000000001,99.88,0.27,RandomForest,6,6,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.061,0.0016,0.0041,0.0,71.88,8.36,99.51,0.27999999999999997,XGB,6,6,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1404,0.0005,0.0024,0.0001,77.84,1.5699999999999998,81.16,0.73,MLP,6,6,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0022,0.0,0.0018,0.0,43.41,9.44,48.25,9.77,GaussianNB,6,6,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0021,0.0001,0.0046,0.0001,80.77,3.38,84.23,1.5699999999999998,KNeighbors,7,7,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0029,0.0001,0.0018,0.0,78.32000000000001,3.75,81.03,0.84,LinearSVC,7,7,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1479,0.0004,0.0088,0.0,72.89,5.07,99.88,0.27,RandomForest,7,7,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0624,0.0017,0.0043,0.0001,71.88,8.36,99.51,0.27999999999999997,XGB,7,7,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1413,0.0003,0.0024,0.0001,78.32000000000001,2.16,82.02000000000001,1.28,MLP,7,7,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0022,0.0,0.0018,0.0,42.41,10.13,48.620000000000005,8.82,GaussianNB,7,7,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0021,0.0001,0.0046,0.0001,78.3,3.4000000000000004,83.87,1.1900000000000002,KNeighbors,8,8,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.003,0.0001,0.0018,0.0001,77.85,3.3099999999999996,82.02000000000001,1.05,LinearSVC,8,8,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.1473,0.0004,0.0088,0.0001,73.39,7.59,99.88,0.27,RandomForest,8,8,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
0.0634,0.0015,0.0045,0.0001,73.85000000000001,9.719999999999999,99.75,0.33999999999999997,XGB,8,8,KBest,Fvalue,0:04:50.351303,0:04:51.905014,lung
