fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0037,0.0001,46.57,5.35,53.76,2.4699999999999998,KNeighbors,2,2,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0024,0.0001,0.0018,0.0,46.48,9.4,46.57,2.36,LinearSVC,2,2,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1477,0.0003,0.0094,0.0002,43.9,12.61,54.11,2.22,RandomForest,2,2,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0701,0.0015,0.0037,0.0001,46.57,8.55,54.11,2.22,XGB,2,2,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.097,0.0004,0.0024,0.0,46.48,8.129999999999999,53.42,2.1999999999999997,MLP,2,2,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0023,0.0,0.0019,0.0,23.43,8.35,28.77,4.45,GaussianNB,2,2,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0021,0.0001,0.0037,0.0001,31.619999999999997,10.5,52.07000000000001,1.9800000000000002,KNeighbors,3,3,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0025,0.0001,0.0018,0.0001,39.62,8.24,48.97,3.92,LinearSVC,3,3,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1507,0.0003,0.0093,0.0005,43.81,16.580000000000002,66.09,4.34,RandomForest,3,3,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0812,0.0017,0.004,0.0001,36.86,13.43,66.09,4.34,XGB,3,3,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1004,0.0002,0.0024,0.0,39.71,12.73,59.919999999999995,4.22,MLP,3,3,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0023,0.0001,0.0019,0.0,23.330000000000002,9.45,29.79,4.6,GaussianNB,3,3,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0021,0.0001,0.0038,0.0001,41.24,7.6499999999999995,57.53,3.3000000000000003,KNeighbors,4,4,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0025,0.0001,0.0018,0.0001,56.10000000000001,4.37,64.71000000000001,2.81,LinearSVC,4,4,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1518,0.0005,0.0094,0.0006,46.760000000000005,7.24,86.31,1.66,RandomForest,4,4,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0806,0.0012,0.0042,0.0001,42.38,10.52,85.61999999999999,0.9199999999999999,XGB,4,4,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1023,0.0004,0.0024,0.0001,50.67,2.79,73.63,2.59,MLP,4,4,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0024,0.0001,0.0019,0.0,28.860000000000003,10.209999999999999,34.23,6.2700000000000005,GaussianNB,4,4,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0021,0.0001,0.0037,0.0001,45.33,11.83,62.339999999999996,2.81,KNeighbors,5,5,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0026,0.0001,0.0019,0.0001,54.86,5.16,68.15,2.56,LinearSVC,5,5,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1515,0.0003,0.0087,0.0006,55.900000000000006,11.540000000000001,94.86,1.22,RandomForest,5,5,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0778,0.0011,0.0044,0.0001,50.57000000000001,4.55,93.5,1.43,XGB,5,5,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1049,0.0004,0.0024,0.0001,53.52,6.619999999999999,80.49,2.54,MLP,5,5,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0023,0.0,0.0019,0.0,27.52,10.979999999999999,35.94,6.950000000000001,GaussianNB,5,5,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.002,0.0001,0.0037,0.0001,52.190000000000005,12.82,66.45,4.3999999999999995,KNeighbors,6,6,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0026,0.0002,0.0019,0.0,52.1,10.22,73.96000000000001,2.37,LinearSVC,6,6,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1506,0.0004,0.0096,0.0001,50.67,7.449999999999999,96.23,0.7799999999999999,RandomForest,6,6,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0757,0.001,0.0045,0.0,47.9,3.95,95.89,0.9299999999999999,XGB,6,6,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1049,0.0004,0.0025,0.0001,53.620000000000005,12.3,89.03999999999999,1.01,MLP,6,6,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0023,0.0,0.0019,0.0,28.860000000000003,8.15,46.86,9.85,GaussianNB,6,6,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.002,0.0001,0.0037,0.0001,53.52,4.279999999999999,72.27,2.1,KNeighbors,7,7,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0027,0.0,0.0019,0.0001,50.760000000000005,8.05,77.06,5.18,LinearSVC,7,7,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1506,0.0001,0.0093,0.0005,56.28999999999999,9.45,100.0,0.0,RandomForest,7,7,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.074,0.0005,0.0048,0.0001,54.86,7.22,100.0,0.0,XGB,7,7,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1069,0.0008,0.0025,0.0001,53.620000000000005,8.83,94.17999999999999,1.49,MLP,7,7,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0024,0.0,0.002,0.0,35.809999999999995,8.43,49.59,11.42,GaussianNB,7,7,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0021,0.0001,0.0038,0.0001,53.52,10.97,67.81,2.7199999999999998,KNeighbors,8,8,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0027,0.0001,0.0018,0.0001,53.620000000000005,14.760000000000002,80.15,5.41,LinearSVC,8,8,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1517,0.0002,0.009,0.0007,61.809999999999995,11.540000000000001,100.0,0.0,RandomForest,8,8,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0739,0.001,0.005,0.0001,56.19,5.800000000000001,100.0,0.0,XGB,8,8,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1061,0.0003,0.0024,0.0001,56.19,5.800000000000001,95.21,1.4200000000000002,MLP,8,8,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0024,0.0,0.002,0.0,38.57,11.16,53.339999999999996,12.06,GaussianNB,8,8,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0021,0.0001,0.0038,0.0001,54.76,12.959999999999999,70.91,4.0,KNeighbors,9,9,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0028,0.0001,0.0019,0.0001,60.29,14.6,86.31,1.13,LinearSVC,9,9,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1519,0.0004,0.0089,0.0007,64.38000000000001,9.81,100.0,0.0,RandomForest,9,9,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0721,0.0011,0.0051,0.0001,61.71,10.95,100.0,0.0,XGB,9,9,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1059,0.0001,0.0024,0.0001,64.38000000000001,9.81,96.92,1.4200000000000002,MLP,9,9,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0023,0.0,0.002,0.0,45.33,17.83,56.86,5.3100000000000005,GaussianNB,9,9,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0021,0.0001,0.0037,0.0001,56.19,5.510000000000001,73.64,2.71,KNeighbors,10,10,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0028,0.0,0.0019,0.0001,61.42999999999999,16.06,89.74,1.6199999999999999,LinearSVC,10,10,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1517,0.0006,0.0086,0.0005,64.38000000000001,15.97,100.0,0.0,RandomForest,10,10,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0703,0.0007,0.0054,0.0,60.480000000000004,13.05,100.0,0.0,XGB,10,10,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1064,0.0004,0.0024,0.0001,62.86000000000001,13.52,98.98,0.9299999999999999,MLP,10,10,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0024,0.0,0.002,0.0,46.760000000000005,19.24,58.93000000000001,6.2700000000000005,GaussianNB,10,10,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0021,0.0001,0.0038,0.0001,54.76,3.8699999999999997,70.56,5.0200000000000005,KNeighbors,11,11,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0029,0.0001,0.0019,0.0001,62.760000000000005,13.16,94.17999999999999,1.5,LinearSVC,11,11,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1519,0.0005,0.0092,0.0007,68.67,13.44,100.0,0.0,RandomForest,11,11,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0704,0.0015,0.0056,0.0,64.57000000000001,12.389999999999999,100.0,0.0,XGB,11,11,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1088,0.0002,0.0025,0.0,67.14,12.11,99.66000000000001,0.76,MLP,11,11,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0024,0.0001,0.002,0.0,49.43,23.200000000000003,63.73,7.380000000000001,GaussianNB,11,11,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.0022,0.0001,0.0039,0.0001,54.949999999999996,7.9799999999999995,70.23,5.06,KNeighbors,12,12,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.003,0.0001,0.0019,0.0001,62.949999999999996,7.9,97.26,0.9400000000000001,LinearSVC,12,12,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
0.1522,0.0005,0.0086,0.0005,64.29,10.290000000000001,100.0,0.0,RandomForest,12,12,mRMR,MIQ,0:47:08.303941,0:47:28.655683,lung_discrete
