fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0021,0.0001,0.0039,0.0001,47.89,6.550000000000001,54.42,3.19,KNeighbors,2,2,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0025,0.0,0.0018,0.0,50.0,2.63,55.21,1.29,LinearSVC,2,2,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.1494,0.0001,0.0094,0.0005,47.89,5.390000000000001,57.02,2.6,RandomForest,2,2,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.083,0.0023,0.0039,0.0001,46.839999999999996,4.71,57.02,2.6,XGB,2,2,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.1078,0.0004,0.0024,0.0,50.0,2.63,54.94,1.68,MLP,2,2,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0025,0.0,0.002,0.0,30.159999999999997,9.87,33.86,7.539999999999999,GaussianNB,2,2,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0021,0.0001,0.0038,0.0001,45.79,6.34,60.660000000000004,3.2,KNeighbors,3,3,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0026,0.0,0.0019,0.0001,51.0,3.45,59.63,1.6099999999999999,LinearSVC,3,3,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.151,0.0007,0.0096,0.0,50.89,8.72,67.96,2.8899999999999997,RandomForest,3,3,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0939,0.0027,0.004,0.0001,51.949999999999996,8.5,67.96,2.8899999999999997,XGB,3,3,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.1114,0.0003,0.0022,0.0001,55.21,2.63,62.74999999999999,1.37,MLP,3,3,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0025,0.0,0.002,0.0,35.21,14.510000000000002,38.019999999999996,7.02,GaussianNB,3,3,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0021,0.0001,0.0039,0.0001,42.63,6.0,54.169999999999995,4.04,KNeighbors,4,4,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0026,0.0,0.0019,0.0,51.0,9.75,60.41,2.31,LinearSVC,4,4,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.1531,0.0004,0.0096,0.0005,45.79,3.53,87.75,2.73,RandomForest,4,4,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0993,0.0022,0.0044,0.0001,46.89,6.529999999999999,86.97,3.09,XGB,4,4,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.1154,0.0002,0.0025,0.0,51.05,5.7700000000000005,68.22,3.6700000000000004,MLP,4,4,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0025,0.0,0.002,0.0,31.16,11.92,38.279999999999994,7.580000000000001,GaussianNB,4,4,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0021,0.0001,0.0039,0.0001,52.05,4.66,58.599999999999994,1.63,KNeighbors,5,5,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0027,0.0001,0.0019,0.0,49.95,6.39,60.92999999999999,4.8500000000000005,LinearSVC,5,5,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.1538,0.0004,0.0093,0.0006,43.74,7.82,93.75,1.43,RandomForest,5,5,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0991,0.002,0.0047,0.0001,43.74,7.82,93.75,1.43,XGB,5,5,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.1169,0.0004,0.0024,0.0001,49.0,3.45,74.75,2.8899999999999997,MLP,5,5,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0025,0.0,0.002,0.0,40.58,8.27,51.29,11.05,GaussianNB,5,5,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0021,0.0001,0.0039,0.0001,46.79,5.29,62.239999999999995,2.19,KNeighbors,6,6,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
0.0028,0.0,0.0019,0.0,52.11,9.19,67.7,5.48,LinearSVC,6,6,mRMR,MIQ,9:12:10.942799,9:16:00.155747,lymphoma
