fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0035,0.0001,91.71000000000001,8.83,93.75,2.63,KNeighbors,2,2,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0022,0.0,0.0017,0.0,91.71000000000001,11.360000000000001,94.1,3.15,LinearSVC,2,2,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.1363,0.0005,0.0084,0.0,93.05,9.94,100.0,0.0,RandomForest,2,2,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0143,0.0008,0.0029,0.0001,93.05,9.94,97.91,1.46,XGB,2,2,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0963,0.0004,0.0022,0.0,93.14,9.6,93.41000000000001,2.23,MLP,2,2,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.002,0.0,0.0018,0.0,90.29,10.47,91.66,3.9699999999999998,GaussianNB,2,2,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.002,0.0001,0.0035,0.0001,93.05,6.909999999999999,95.84,1.55,KNeighbors,3,3,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0022,0.0,0.0017,0.0,94.48,7.57,96.53,2.45,LinearSVC,3,3,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.1363,0.0003,0.0084,0.0,93.05,9.94,100.0,0.0,RandomForest,3,3,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0142,0.0003,0.0031,0.0001,93.05,9.94,98.96000000000001,0.95,XGB,3,3,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0974,0.0003,0.0021,0.0,94.48,7.57,95.49,1.97,MLP,3,3,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.002,0.0,0.0018,0.0,93.05,9.94,94.78999999999999,2.45,GaussianNB,3,3,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.002,0.0001,0.0035,0.0001,93.14,4.72,95.49,1.96,KNeighbors,4,4,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0022,0.0,0.0017,0.0,93.14,6.909999999999999,97.92,1.44,LinearSVC,4,4,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.1367,0.0002,0.0084,0.0,91.71000000000001,9.19,100.0,0.0,RandomForest,4,4,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0149,0.0006,0.0032,0.0001,90.29,8.07,99.3,0.95,XGB,4,4,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0982,0.0002,0.0021,0.0001,93.14,9.6,97.22,0.95,MLP,4,4,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0021,0.0001,0.0018,0.0,94.38,9.3,95.83,1.55,GaussianNB,4,4,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.002,0.0001,0.0035,0.0001,93.14,6.909999999999999,94.11,1.94,KNeighbors,5,5,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0022,0.0,0.0017,0.0,91.81,7.489999999999999,97.57000000000001,1.55,LinearSVC,5,5,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.1366,0.0002,0.0084,0.0,93.05,9.94,100.0,0.0,RandomForest,5,5,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0152,0.0003,0.0034,0.0001,90.38000000000001,9.379999999999999,100.0,0.0,XGB,5,5,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.098,0.0002,0.0021,0.0,91.81,8.85,96.88,1.44,MLP,5,5,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.002,0.0,0.0018,0.0,94.48,5.92,94.45,1.43,GaussianNB,5,5,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.002,0.0001,0.0035,0.0001,93.14,6.909999999999999,94.45,1.4200000000000002,KNeighbors,6,6,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0023,0.0,0.0017,0.0,90.48,9.06,97.92,1.44,LinearSVC,6,6,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.1364,0.0004,0.0084,0.0,95.89999999999999,3.74,100.0,0.0,RandomForest,6,6,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0157,0.0003,0.0035,0.0,90.38000000000001,10.5,100.0,0.0,XGB,6,6,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.0988,0.0005,0.0021,0.0,93.24,6.67,97.22,0.95,MLP,6,6,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
0.002,0.0,0.0018,0.0,93.14,6.909999999999999,96.53,1.21,GaussianNB,6,6,KBest,Fvalue,0:02:56.622324,0:02:57.678664,ALLAML
