fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0036,0.0001,95.89999999999999,6.02,98.27,1.22,KNeighbors,2,2,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.0022,0.0,0.0017,0.0,91.71000000000001,5.79,93.42,3.93,LinearSVC,2,2,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.1346,0.0002,0.0085,0.0001,98.67,2.98,98.61,0.77,RandomForest,2,2,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.0136,0.0004,0.0029,0.0001,97.33000000000001,5.96,98.61,0.77,XGB,2,2,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.0923,0.0004,0.0023,0.0001,97.33000000000001,5.96,98.61,0.77,MLP,2,2,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.0021,0.0,0.0018,0.0,93.14,4.72,94.11,4.16,GaussianNB,2,2,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.002,0.0001,0.0036,0.0001,93.24,8.17,96.52,1.7500000000000002,KNeighbors,3,3,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.0023,0.0,0.0018,0.0,93.14,6.909999999999999,96.19,2.8400000000000003,LinearSVC,3,3,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.1348,0.0005,0.0085,0.0,98.67,2.98,98.61,0.77,RandomForest,3,3,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.0143,0.0004,0.0031,0.0001,97.33000000000001,5.96,98.61,0.77,XGB,3,3,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.0941,0.0003,0.0023,0.0001,97.24000000000001,3.7900000000000005,98.61,0.77,MLP,3,3,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.0021,0.0001,0.0018,0.0,94.57,5.609999999999999,95.84,3.1399999999999997,GaussianNB,3,3,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
0.002,0.0001,0.0036,0.0001,95.89999999999999,6.02,97.22,0.95,KNeighbors,4,4,KBest,Fvalue,0:02:48.433661,0:02:49.362035,leukemia
