fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0036,0.0001,69.1,7.91,70.19999999999999,5.3100000000000005,KNeighbors,2,2,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0023,0.0001,0.0018,0.0,71.15,9.71,77.01,1.17,LinearSVC,2,2,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.1362,0.0002,0.0086,0.0001,72.82,11.15,77.42,0.83,RandomForest,2,2,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0149,0.0008,0.0031,0.0001,75.77000000000001,1.05,77.42,0.83,XGB,2,2,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0837,0.0101,0.0024,0.0,71.15,9.71,77.42,0.83,MLP,2,2,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0021,0.0,0.0018,0.0,71.15,11.360000000000001,74.2,3.5700000000000003,GaussianNB,2,2,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.002,0.0001,0.0036,0.0001,82.17999999999999,6.79,85.48,1.7399999999999998,KNeighbors,3,3,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0023,0.0,0.0018,0.0,87.05000000000001,9.49,86.69,1.79,LinearSVC,3,3,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.1362,0.0003,0.0086,0.0001,83.85000000000001,8.05,90.32,1.7000000000000002,RandomForest,3,3,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0158,0.0003,0.0033,0.0001,80.51,13.930000000000001,88.72,0.98,XGB,3,3,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0928,0.0003,0.0024,0.0,87.05000000000001,9.49,87.5,2.17,MLP,3,3,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0021,0.0,0.0018,0.0,85.50999999999999,9.04,87.5,2.17,GaussianNB,3,3,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.002,0.0001,0.0036,0.0001,85.50999999999999,13.44,90.31,3.34,KNeighbors,4,4,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0023,0.0001,0.0018,0.0,85.38,12.42,88.31,4.97,LinearSVC,4,4,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.1373,0.0004,0.0087,0.0001,85.26,11.07,92.73,2.31,RandomForest,4,4,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0163,0.0004,0.0035,0.0001,81.92,15.120000000000001,89.92,2.45,XGB,4,4,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0959,0.0005,0.0024,0.0001,88.59,12.73,90.72,3.06,MLP,4,4,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0021,0.0001,0.0019,0.0,87.05000000000001,12.629999999999999,89.11,3.05,GaussianNB,4,4,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0021,0.0001,0.0036,0.0001,85.38,14.610000000000001,88.71,3.63,KNeighbors,5,5,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0023,0.0001,0.0018,0.0,83.85000000000001,13.0,87.09,5.26,LinearSVC,5,5,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.1371,0.0003,0.0087,0.0001,82.05,11.08,94.35,1.69,RandomForest,5,5,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
0.0169,0.0005,0.0036,0.0001,80.38,14.17,91.53,1.66,XGB,5,5,KBest,mutual_info,0:03:05.932231,0:03:06.976110,colon
