fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0024,0.0007,0.0049,0.0007,47.21,8.709999999999999,52.01,3.83,KNeighbors,2,2,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0035,0.0015,0.0026,0.0013,47.160000000000004,7.4399999999999995,48.28,1.66,LinearSVC,2,2,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.1486,0.0023,0.0098,0.0001,44.29,7.95,76.14999999999999,1.34,RandomForest,2,2,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0976,0.0336,0.0039,0.0006,46.0,8.23,76.14999999999999,1.34,XGB,2,2,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.1403,0.0034,0.0025,0.0,49.46,7.1499999999999995,50.43,3.08,MLP,2,2,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0026,0.0,0.0022,0.0001,28.15,2.23,33.050000000000004,5.33,GaussianNB,2,2,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0021,0.0001,0.0046,0.0001,51.21,8.459999999999999,58.620000000000005,2.94,KNeighbors,3,3,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0029,0.0,0.002,0.0001,56.910000000000004,2.6,57.9,1.7999999999999998,LinearSVC,3,3,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.1481,0.0008,0.0099,0.0,55.21,8.73,85.92,0.8099999999999999,RandomForest,3,3,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0835,0.0034,0.0038,0.0001,54.620000000000005,6.619999999999999,85.92,0.8099999999999999,XGB,3,3,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.141,0.0004,0.0024,0.0,57.53,6.13,59.199999999999996,1.49,MLP,3,3,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0026,0.0,0.0021,0.0,32.71,6.0,38.36,3.36,GaussianNB,3,3,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0021,0.0001,0.0045,0.0001,56.92,4.19,65.66,2.16,KNeighbors,4,4,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.003,0.0001,0.002,0.0,65.53,5.609999999999999,66.39,2.79,LinearSVC,4,4,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.1465,0.0008,0.0098,0.0001,62.69,6.75,88.08,0.63,RandomForest,4,4,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0826,0.0033,0.0038,0.0,58.67,10.209999999999999,88.08,0.63,XGB,4,4,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.143,0.0005,0.0024,0.0,65.01,8.19,68.39,1.7399999999999998,MLP,4,4,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0026,0.0,0.0021,0.0,44.2,5.87,51.44,3.34,GaussianNB,4,4,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0021,0.0001,0.0045,0.0001,66.69,5.0200000000000005,72.84,3.66,KNeighbors,5,5,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.0031,0.0001,0.0019,0.0001,70.69,3.11,75.0,1.92,LinearSVC,5,5,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
0.1476,0.0006,0.0097,0.0,65.58,7.31,95.39999999999999,0.65,RandomForest,5,5,mRMR,MID,"1 day, 2:48:24.155054","1 day, 3:01:37.971197",Carcinom
