fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0026,0.0001,0.0054,0.0001,29.38,8.58,46.27,3.02,KNeighbors,2,2,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.0033,0.0001,0.0024,0.0001,32.81,6.619999999999999,34.63,1.3,LinearSVC,2,2,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.1632,0.0064,0.0104,0.0002,30.45,2.44,91.67,1.18,RandomForest,2,2,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.1208,0.0033,0.0049,0.0001,29.29,3.56,91.53,1.27,XGB,2,2,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.1438,0.0016,0.0027,0.0001,33.39,9.51,37.51,3.0700000000000003,MLP,2,2,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.003,0.0,0.0025,0.0001,22.439999999999998,2.67,27.73,0.6799999999999999,GaussianNB,2,2,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.0027,0.0002,0.0054,0.0005,30.54,8.72,48.99,1.25,KNeighbors,3,3,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.003,0.0001,0.002,0.0001,29.92,5.43,35.92,1.97,LinearSVC,3,3,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.1652,0.0052,0.0105,0.0002,25.869999999999997,2.0500000000000003,99.57000000000001,0.38999999999999996,RandomForest,3,3,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.1188,0.0024,0.0049,0.0003,27.6,5.25,99.57000000000001,0.38999999999999996,XGB,3,3,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
0.1527,0.0019,0.0027,0.0,32.25,7.86,45.26,2.34,MLP,3,3,mRMR,MIQ,"1 day, 2:21:19.934978","1 day, 2:33:25.782916",Carcinom
