fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0024,0.0007,0.0052,0.0008,87.71,6.18,90.39,0.8200000000000001,KNeighbors,2,2,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.0034,0.0017,0.0025,0.0012,79.80000000000001,2.04,79.93,1.02,LinearSVC,2,2,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.1594,0.0016,0.0098,0.0001,84.72,5.88,99.63,0.33999999999999997,RandomForest,2,2,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.0742,0.0265,0.0042,0.0007,82.76,7.13,100.0,0.0,XGB,2,2,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.1458,0.0027,0.0026,0.0,85.22999999999999,4.5600000000000005,87.68,1.16,MLP,2,2,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.0024,0.0,0.002,0.0001,87.68,6.22,90.27,0.8099999999999999,GaussianNB,2,2,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.0021,0.0001,0.0049,0.0002,90.64999999999999,4.390000000000001,92.24,1.29,KNeighbors,3,3,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.0026,0.0001,0.0019,0.0001,88.18,4.03,89.78,1.44,LinearSVC,3,3,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.1569,0.0007,0.0097,0.0,87.7,7.109999999999999,99.63,0.33999999999999997,RandomForest,3,3,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.0618,0.0014,0.004,0.0001,85.67,7.1499999999999995,100.0,0.0,XGB,3,3,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
0.147,0.0003,0.0025,0.0,87.68,4.63,92.61,0.77,MLP,3,3,mRMR,MID,10:10:02.665140,10:14:27.048845,lung
