fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0023,0.0,0.0041,0.0001,66.41,12.32,71.78999999999999,3.92,KNeighbors,2,2,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0026,0.0,0.0019,0.0,71.03,14.21,70.97,3.63,LinearSVC,2,2,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.1375,0.0003,0.0087,0.0001,66.14999999999999,10.09,72.99,3.63,RandomForest,2,2,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0171,0.0003,0.0039,0.0002,66.14999999999999,10.09,71.78,2.78,XGB,2,2,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0932,0.0003,0.0025,0.0,69.49,12.709999999999999,71.78999999999999,3.92,MLP,2,2,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0023,0.0,0.002,0.0,69.49,12.709999999999999,71.38,3.2099999999999995,GaussianNB,2,2,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0024,0.0,0.0042,0.0001,62.949999999999996,6.92,75.8,4.1000000000000005,KNeighbors,3,3,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0026,0.0001,0.002,0.0001,71.03,14.21,71.78,3.1199999999999997,LinearSVC,3,3,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.1383,0.0004,0.0088,0.0001,62.82,7.6899999999999995,77.81,3.27,RandomForest,3,3,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0186,0.0004,0.0042,0.0001,69.49,10.12,77.41,3.37,XGB,3,3,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0955,0.0002,0.0025,0.0001,66.14999999999999,10.09,75.0,2.23,MLP,3,3,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0023,0.0,0.002,0.0,69.49,12.709999999999999,71.38,3.2099999999999995,GaussianNB,3,3,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0024,0.0001,0.0042,0.0,60.129999999999995,15.45,68.57,4.41,KNeighbors,4,4,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0026,0.0001,0.002,0.0,64.87,11.940000000000001,68.97999999999999,3.35,LinearSVC,4,4,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.1392,0.0002,0.0088,0.0,66.53999999999999,17.4,89.92999999999999,2.79,RandomForest,4,4,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0193,0.0003,0.0043,0.0001,69.74000000000001,22.62,86.72999999999999,4.54,XGB,4,4,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0982,0.0003,0.0025,0.0001,64.74,16.08,81.47,2.85,MLP,4,4,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0023,0.0001,0.002,0.0,67.82000000000001,10.85,72.2,4.14,GaussianNB,4,4,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0024,0.0,0.0042,0.0001,66.28,9.99,70.16,1.6,KNeighbors,5,5,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
0.0026,0.0001,0.002,0.0,63.21,12.2,68.97,3.1300000000000003,LinearSVC,5,5,mRMR,MIQ,4:04:04.821384,4:05:45.987980,colon
