fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0025,0.0,0.0052,0.0001,42.72,5.6000000000000005,61.7,2.8000000000000003,KNeighbors,2,2,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0028,0.0001,0.002,0.0001,44.440000000000005,3.6700000000000004,50.43,2.8400000000000003,LinearSVC,2,2,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1614,0.0003,0.0099,0.0005,39.78,4.1000000000000005,100.0,0.0,RandomForest,2,2,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0873,0.002,0.0045,0.0001,43.28,7.61,100.0,0.0,XGB,2,2,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1312,0.0003,0.0025,0.0,46.22,10.97,58.63,2.07,MLP,2,2,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0,0.0021,0.0,44.440000000000005,10.0,56.00000000000001,2.7,GaussianNB,2,2,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0001,0.0053,0.0001,40.37,2.75,63.59,0.7100000000000001,KNeighbors,3,3,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0028,0.0,0.0021,0.0001,40.400000000000006,6.0,53.059999999999995,2.42,LinearSVC,3,3,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1632,0.0001,0.0092,0.0005,38.62,4.09,100.0,0.0,RandomForest,3,3,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0849,0.0036,0.0047,0.0001,43.830000000000005,8.35,100.0,0.0,XGB,3,3,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1383,0.0003,0.0025,0.0,43.29,4.55,61.980000000000004,2.65,MLP,3,3,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0,0.0021,0.0,46.18,2.88,58.63,2.79,GaussianNB,3,3,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0,0.0053,0.0001,40.32,12.559999999999999,62.86000000000001,0.88,KNeighbors,4,4,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0029,0.0,0.0021,0.0001,46.2,8.42,54.379999999999995,1.3599999999999999,LinearSVC,4,4,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1701,0.0006,0.0092,0.0006,41.510000000000005,8.86,100.0,0.0,RandomForest,4,4,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0853,0.0034,0.0048,0.0001,45.61,5.3,100.0,0.0,XGB,4,4,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1399,0.0003,0.0025,0.0,43.28,3.83,67.39,2.1999999999999997,MLP,4,4,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0021,0.0,43.85,2.65,58.63,1.03,GaussianNB,4,4,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0,0.0053,0.0001,43.85,3.37,63.160000000000004,2.45,KNeighbors,5,5,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0029,0.0,0.0022,0.0001,43.85,6.78,54.24,2.27,LinearSVC,5,5,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1706,0.0005,0.0095,0.0006,45.65,6.34,100.0,0.0,RandomForest,5,5,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0919,0.0053,0.0051,0.0001,46.82,7.739999999999999,100.0,0.0,XGB,5,5,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.141,0.0003,0.0025,0.0,43.87,2.15,71.2,1.72,MLP,5,5,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0001,0.0021,0.0,43.28,5.26,59.209999999999994,1.46,GaussianNB,5,5,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0,0.0054,0.0,41.5,2.68,69.88,2.76,KNeighbors,6,6,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.003,0.0,0.0021,0.0001,46.79,10.620000000000001,57.45,1.7999999999999998,LinearSVC,6,6,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1704,0.0005,0.0097,0.0006,47.980000000000004,4.3,100.0,0.0,RandomForest,6,6,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0939,0.0027,0.0051,0.0,46.81,6.74,100.0,0.0,XGB,6,6,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1413,0.0002,0.0025,0.0001,45.08,5.319999999999999,76.61,2.21,MLP,6,6,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0021,0.0,49.730000000000004,3.91,61.550000000000004,2.33,GaussianNB,6,6,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0,0.0053,0.0,44.45,6.43,66.52,0.63,KNeighbors,7,7,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0031,0.0001,0.0021,0.0,45.04,8.540000000000001,57.9,2.75,LinearSVC,7,7,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.171,0.0003,0.0097,0.0007,41.510000000000005,6.94,100.0,0.0,RandomForest,7,7,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0995,0.0028,0.0054,0.0001,42.13,3.71,100.0,0.0,XGB,7,7,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1428,0.0003,0.0026,0.0001,45.65,8.649999999999999,79.97,1.69,MLP,7,7,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0021,0.0,50.339999999999996,6.03,63.89,1.94,GaussianNB,7,7,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0,0.0053,0.0001,43.28,3.2099999999999995,63.6,2.48,KNeighbors,8,8,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0031,0.0001,0.0021,0.0,45.629999999999995,8.559999999999999,60.089999999999996,1.25,LinearSVC,8,8,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1709,0.0002,0.0098,0.0007,47.39,8.32,100.0,0.0,RandomForest,8,8,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.098,0.0053,0.0057,0.0001,47.43,6.79,100.0,0.0,XGB,8,8,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1444,0.0003,0.0025,0.0,46.839999999999996,11.61,83.62,1.9900000000000002,MLP,8,8,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0025,0.0,0.0022,0.0,50.339999999999996,5.27,64.33,2.2399999999999998,GaussianNB,8,8,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0001,0.0054,0.0,42.66,8.709999999999999,63.89,2.68,KNeighbors,9,9,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0032,0.0,0.0021,0.0001,46.22,9.71,61.99,1.3299999999999998,LinearSVC,9,9,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1773,0.0004,0.0094,0.0006,46.2,8.42,100.0,0.0,RandomForest,9,9,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1005,0.004,0.0058,0.0001,46.839999999999996,11.04,100.0,0.0,XGB,9,9,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1448,0.0002,0.0025,0.0,43.82,5.72,87.57000000000001,2.04,MLP,9,9,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0022,0.0,49.71,3.66,63.01,1.04,GaussianNB,9,9,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0001,0.0054,0.0001,39.24,8.97,60.81999999999999,1.79,KNeighbors,10,10,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0032,0.0001,0.0022,0.0001,43.88,2.52,63.3,2.83,LinearSVC,10,10,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1775,0.0007,0.0099,0.0005,49.71,9.99,100.0,0.0,RandomForest,10,10,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1021,0.0019,0.0061,0.0001,48.59,8.75,100.0,0.0,XGB,10,10,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1447,0.0003,0.0025,0.0,48.5,6.03,92.55,1.29,MLP,10,10,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0021,0.0,49.18,6.77,64.33,1.5599999999999998,GaussianNB,10,10,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0054,0.0001,39.78,6.859999999999999,60.24,2.75,KNeighbors,11,11,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0033,0.0001,0.0022,0.0001,45.06,4.75,63.3,2.4299999999999997,LinearSVC,11,11,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1776,0.0003,0.0093,0.0005,46.77,4.46,100.0,0.0,RandomForest,11,11,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1033,0.0031,0.0063,0.0,53.21,8.08,100.0,0.0,XGB,11,11,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1467,0.0003,0.0025,0.0,47.97,5.45,94.74000000000001,1.8900000000000001,MLP,11,11,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0022,0.0,49.76,5.9799999999999995,64.91,0.53,GaussianNB,11,11,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0054,0.0001,38.05,7.1,65.94,1.44,KNeighbors,12,12,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0034,0.0,0.0021,0.0001,42.74,9.43,70.47,3.16,LinearSVC,12,12,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1768,0.0004,0.0095,0.0007,52.080000000000005,5.62,100.0,0.0,RandomForest,12,12,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1052,0.0068,0.0065,0.0,55.059999999999995,10.68,100.0,0.0,XGB,12,12,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1461,0.0003,0.0025,0.0,47.36,7.53,97.22,0.61,MLP,12,12,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0022,0.0,50.370000000000005,8.06,72.08,1.8499999999999999,GaussianNB,12,12,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0054,0.0001,42.72,8.64,69.01,3.06,KNeighbors,13,13,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0035,0.0,0.0022,0.0001,45.08,10.09,71.64,3.39,LinearSVC,13,13,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1764,0.0005,0.0092,0.0006,53.82,8.799999999999999,100.0,0.0,RandomForest,13,13,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1092,0.0061,0.0067,0.0001,54.49,11.53,100.0,0.0,XGB,13,13,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1459,0.0002,0.0025,0.0,52.07000000000001,8.790000000000001,98.24000000000001,0.4,MLP,13,13,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0022,0.0,51.53,7.8100000000000005,74.11999999999999,0.7799999999999999,GaussianNB,13,13,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0055,0.0001,42.1,7.62,71.64,2.1399999999999997,KNeighbors,14,14,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0035,0.0001,0.0023,0.0001,43.85,11.700000000000001,73.1,0.8099999999999999,LinearSVC,14,14,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1766,0.0007,0.0099,0.0005,54.96,7.449999999999999,100.0,0.0,RandomForest,14,14,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1096,0.0043,0.0069,0.0001,55.03,9.48,100.0,0.0,XGB,14,14,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1475,0.0003,0.0025,0.0,45.61,5.3,98.68,0.8,MLP,14,14,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0001,0.0022,0.0,51.53,6.61,76.17,0.9299999999999999,GaussianNB,14,14,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0055,0.0001,43.28,10.879999999999999,73.98,1.06,KNeighbors,15,15,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0036,0.0,0.0023,0.0001,44.45,11.31,73.39,2.4899999999999998,LinearSVC,15,15,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1764,0.0007,0.01,0.0006,54.47,10.71,100.0,0.0,RandomForest,15,15,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1115,0.0027,0.007,0.0001,53.879999999999995,11.09,100.0,0.0,XGB,15,15,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1485,0.0004,0.0026,0.0001,47.980000000000004,8.129999999999999,98.54,1.03,MLP,15,15,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0,0.0023,0.0002,55.059999999999995,8.67,76.32,1.16,GaussianNB,15,15,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0024,0.0,0.0052,0.0001,40.97,10.13,74.27,3.11,KNeighbors,16,16,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0037,0.0,0.0023,0.0001,49.09,12.01,78.64999999999999,3.04,LinearSVC,16,16,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1825,0.0005,0.0092,0.0006,57.31,7.920000000000001,100.0,0.0,RandomForest,16,16,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1138,0.0032,0.0072,0.0001,55.58,7.090000000000001,100.0,0.0,XGB,16,16,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.149,0.0004,0.0025,0.0,48.5,11.28,98.98,0.4,MLP,16,16,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0027,0.0,0.0022,0.0,57.379999999999995,7.870000000000001,78.66,2.37,GaussianNB,16,16,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0024,0.0,0.0052,0.0001,43.26,7.76,74.11999999999999,1.0999999999999999,KNeighbors,17,17,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0038,0.0001,0.0022,0.0001,44.440000000000005,14.280000000000001,77.78,1.69,LinearSVC,17,17,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1826,0.0006,0.0092,0.0005,56.169999999999995,8.35,100.0,0.0,RandomForest,17,17,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1149,0.0029,0.0074,0.0001,58.489999999999995,7.539999999999999,100.0,0.0,XGB,17,17,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1503,0.0005,0.0025,0.0,47.92,10.459999999999999,99.41,0.33,MLP,17,17,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0026,0.0001,0.0023,0.0001,56.220000000000006,9.59,79.82000000000001,1.91,GaussianNB,17,17,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0024,0.0,0.0052,0.0001,46.18,3.55,76.75,1.71,KNeighbors,18,18,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.0039,0.0001,0.0023,0.0001,44.45,13.239999999999998,78.95,2.1399999999999997,LinearSVC,18,18,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1823,0.0007,0.0092,0.0005,57.92,7.19,100.0,0.0,RandomForest,18,18,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
0.1213,0.0067,0.0077,0.0001,54.99000000000001,7.180000000000001,100.0,0.0,XGB,18,18,mRMR,MIQ,15:43:12.854638,15:49:38.609831,TOX_171
