fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0012,0.0001,0.0031,0.0001,86.38,10.36,88.73,3.1399999999999997,KNeighbors,2,2,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0014,0.0,0.0011,0.0,88.33,10.03,89.22,2.16,LinearSVC,2,2,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1396,0.0011,0.0076,0.0001,85.38,9.71,99.27,0.67,RandomForest,2,2,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0147,0.0008,0.0021,0.0001,84.38,10.459999999999999,97.55,1.49,XGB,2,2,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1011,0.0026,0.0014,0.0,87.38,11.57,88.48,2.21,MLP,2,2,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0,0.0011,0.0,86.33,9.98,87.75,3.09,GaussianNB,2,2,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0001,0.0031,0.0001,92.24,7.39,91.43,1.9,KNeighbors,3,3,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0014,0.0,0.0011,0.0,90.24,7.8,90.69,2.19,LinearSVC,3,3,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1393,0.0008,0.0076,0.0,88.24,5.66,100.0,0.0,RandomForest,3,3,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0147,0.0007,0.0021,0.0001,87.29,8.95,98.04,0.66,XGB,3,3,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1067,0.0004,0.0014,0.0,90.24,7.8,92.16,1.83,MLP,3,3,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0,0.0011,0.0,90.24,7.8,90.93,2.21,GaussianNB,3,3,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0,0.0031,0.0001,91.24,7.93,91.43,2.5700000000000003,KNeighbors,4,4,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0014,0.0,0.0011,0.0,90.24,7.6499999999999995,92.65,1.92,LinearSVC,4,4,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1403,0.0005,0.0076,0.0,86.42999999999999,9.68,100.0,0.0,RandomForest,4,4,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0146,0.0007,0.0021,0.0001,86.38,6.959999999999999,99.76,0.5499999999999999,XGB,4,4,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1086,0.0006,0.0014,0.0,91.19,8.66,92.89,2.01,MLP,4,4,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0,0.0011,0.0,93.19,9.43,92.65,2.11,GaussianNB,4,4,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0,0.0031,0.0001,94.1,6.45,94.61,1.0999999999999999,KNeighbors,5,5,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0015,0.0,0.0011,0.0,92.10000000000001,7.55,94.6,1.87,LinearSVC,5,5,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1406,0.0007,0.0076,0.0,92.19000000000001,8.77,100.0,0.0,RandomForest,5,5,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0138,0.0009,0.0021,0.0001,92.24,7.39,99.02,0.5499999999999999,XGB,5,5,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1098,0.0005,0.0014,0.0,94.1,6.45,95.59,1.8599999999999999,MLP,5,5,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0013,0.0,0.0011,0.0,94.1,6.45,94.12,1.01,GaussianNB,5,5,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0,0.0031,0.0001,91.14,9.629999999999999,93.63,1.6,KNeighbors,6,6,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0015,0.0,0.0011,0.0,92.10000000000001,10.35,94.85,2.37,LinearSVC,6,6,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1399,0.0007,0.0076,0.0,93.10000000000001,5.64,100.0,0.0,RandomForest,6,6,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0138,0.0009,0.0021,0.0001,92.24,7.39,99.27,0.67,XGB,6,6,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1105,0.0008,0.0014,0.0,92.14,8.95,96.08,1.6,MLP,6,6,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0,0.0011,0.0,94.1,6.45,94.36,0.67,GaussianNB,6,6,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0012,0.0001,0.0031,0.0001,91.14,6.54,92.64,1.52,KNeighbors,7,7,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.0015,0.0,0.0011,0.0,91.14,10.75,94.6,2.54,LinearSVC,7,7,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
0.1404,0.0006,0.0076,0.0,92.19000000000001,8.77,100.0,0.0,RandomForest,7,7,KBest,gini_importance,0:03:25.964808,0:03:27.100335,Prostate_GE
