fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0008,0.0002,0.016,0.0013,32.22,5.4,44.4,2.44,KNeighbors,2,2,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0009,0.0001,0.0003,0.0,29.87,4.63,31.61,1.49,LinearSVC,2,2,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.1099,0.0054,0.0229,0.0173,27.650000000000002,6.69,73.14,2.7,RandomForest,2,2,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0223,0.02,0.0007,0.0006,27.089999999999996,16.39,73.69,3.9699999999999998,XGB,2,2,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0454,0.0007,0.0004,0.0,28.77,4.8500000000000005,36.059999999999995,1.18,MLP,2,2,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0005,0.0001,0.0004,0.0,30.470000000000002,1.77,33.76,2.8000000000000003,GaussianNB,2,2,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0006,0.0,0.0169,0.0017,32.22,5.4,51.870000000000005,1.35,KNeighbors,3,3,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0011,0.0002,0.0003,0.0,39.08,3.15,42.089999999999996,2.55,LinearSVC,3,3,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.1061,0.0025,0.0155,0.002,36.79,1.48,98.56,0.72,RandomForest,3,3,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0258,0.0234,0.0007,0.0006,28.07,19.25,98.8,0.41000000000000003,XGB,3,3,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0453,0.001,0.0004,0.0,40.79,4.95,48.27,2.39,MLP,3,3,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0005,0.0,0.0004,0.0,36.15,7.470000000000001,44.39,2.44,GaussianNB,3,3,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0007,0.0002,0.0165,0.002,42.52,6.11,55.88999999999999,1.01,KNeighbors,4,4,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0011,0.0001,0.0003,0.0,43.71,5.86,49.72,1.9,LinearSVC,4,4,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.1041,0.0047,0.0156,0.0015,42.54,3.82,100.0,0.0,RandomForest,4,4,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0217,0.0196,0.0006,0.0005,33.87,23.830000000000002,100.0,0.0,XGB,4,4,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0445,0.0021,0.0004,0.0001,46.54,1.97,53.879999999999995,1.4000000000000001,MLP,4,4,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0005,0.0,0.0004,0.0,40.22,3.8699999999999997,48.559999999999995,2.81,GaussianNB,4,4,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0006,0.0,0.0159,0.0024,53.459999999999994,8.559999999999999,65.95,4.33,KNeighbors,5,5,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0014,0.0001,0.0004,0.0,49.46,6.5600000000000005,57.620000000000005,2.8899999999999997,LinearSVC,5,5,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.1013,0.0064,0.0143,0.0008,50.61,6.23,100.0,0.0,RandomForest,5,5,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0212,0.0191,0.0006,0.0005,42.63,33.95,100.0,0.0,XGB,5,5,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0448,0.0006,0.0004,0.0,46.57,5.680000000000001,63.36000000000001,1.6400000000000001,MLP,5,5,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0005,0.0,0.0004,0.0,45.36,4.6899999999999995,53.879999999999995,2.09,GaussianNB,5,5,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0006,0.0,0.0175,0.0006,52.92,8.89,66.95,3.5000000000000004,KNeighbors,6,6,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0013,0.0001,0.0003,0.0,47.73,6.84,58.48,3.2399999999999998,LinearSVC,6,6,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.1023,0.0078,0.0136,0.0013,52.32,4.9399999999999995,100.0,0.0,RandomForest,6,6,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0228,0.0206,0.0006,0.0005,42.63,32.6,100.0,0.0,XGB,6,6,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0491,0.0013,0.0004,0.0,49.45,6.04,64.64999999999999,1.87,MLP,6,6,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0005,0.0,0.0004,0.0,40.79,2.02,49.71,2.44,GaussianNB,6,6,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0006,0.0001,0.0158,0.002,55.71,11.690000000000001,66.52,3.6799999999999997,KNeighbors,7,7,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
0.0014,0.0001,0.0003,0.0,51.160000000000004,8.24,61.07,1.52,LinearSVC,7,7,KBest,gini_importance,0:15:17.851545,0:02:56.765594,Carcinom
