dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,3,3,100.0,0.0,KNeighbors,KGroups_max++,gini_importance,False,0:03:00.265974,0:03:01.467721
CLL_SUB_111,60,25,81.98,5.58,KNeighbors,KGroups_max++,gini_importance,False,0:03:44.553240,0:03:46.036142
Carcinom,84,44,90.18,4.55,KNeighbors,KGroups_max++,gini_importance,False,0:05:00.542713,0:05:02.439850
GLIOMA,99,37,92.0,8.37,KNeighbors,KGroups_max++,gini_importance,False,0:03:16.274913,0:03:17.561014
GLI_85,51,15,96.47,3.22,KNeighbors,KGroups_max++,gini_importance,False,0:03:11.532245,0:03:12.794922
Prostate_GE,7,5,96.05,6.510000000000001,KNeighbors,KGroups_max++,gini_importance,False,0:03:13.426551,0:03:14.738577
SMK_CAN_187,96,37,78.08,10.42,KNeighbors,KGroups_max++,gini_importance,False,0:04:08.454570,0:04:10.101897
TOX_171,88,29,71.34,1.27,KNeighbors,KGroups_max++,gini_importance,False,0:04:19.986954,0:04:21.661336
colon,84,19,90.0,10.87,KNeighbors,KGroups_max++,gini_importance,False,0:02:55.109382,0:02:56.262701
leukemia,6,5,98.67,2.98,KNeighbors,KGroups_max++,gini_importance,False,0:02:56.671490,0:02:57.806582
lung,76,28,97.51,3.06,KNeighbors,KGroups_max++,gini_importance,False,0:04:18.752388,0:04:20.388350
lung_discrete,87,27,94.48,3.1,KNeighbors,KGroups_max++,gini_importance,False,0:03:24.583760,0:03:25.859324
lymphoma,90,37,90.63,2.31,KNeighbors,KGroups_max++,gini_importance,False,0:03:46.824433,0:03:48.246764
nci9,32,13,68.33,6.97,KNeighbors,KGroups_max++,gini_importance,False,0:03:33.927212,0:03:35.226851
