dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,87,78,97.33,5.96,GaussianNB,KGroups_max,cosine_sim,False,0:03:16.841187,0:03:18.349803
CLL_SUB_111,58,58,73.04,8.72,GaussianNB,KGroups_max,cosine_sim,False,0:04:25.755019,0:04:27.534325
Carcinom,58,58,74.11999999999999,9.55,GaussianNB,KGroups_max,cosine_sim,False,0:06:20.124732,0:06:22.469659
GLIOMA,53,51,70.0,15.81,GaussianNB,KGroups_max,cosine_sim,False,0:03:32.253676,0:03:33.656974
GLI_85,89,87,91.76,5.26,GaussianNB,KGroups_max,cosine_sim,False,0:03:37.556122,0:03:39.025433
Prostate_GE,10,10,94.14,8.02,GaussianNB,KGroups_max,cosine_sim,False,0:03:35.036581,0:03:36.511633
SMK_CAN_187,12,12,70.06,15.37,GaussianNB,KGroups_max,cosine_sim,False,0:04:47.838169,0:04:49.785828
TOX_171,57,57,60.27,8.21,GaussianNB,KGroups_max,cosine_sim,False,0:05:45.673128,0:05:47.875046
colon,39,35,86.92,9.41,GaussianNB,KGroups_max,cosine_sim,False,0:03:18.667560,0:03:20.009105
leukemia,8,8,97.33,5.96,GaussianNB,KGroups_max,cosine_sim,False,0:03:10.671203,0:03:11.953657
lung,67,67,95.07,1.73,GaussianNB,KGroups_max,cosine_sim,False,0:05:35.358806,0:05:37.523403
lung_discrete,59,57,76.75999999999999,12.11,GaussianNB,KGroups_max,cosine_sim,False,0:03:49.363589,0:03:50.865080
lymphoma,74,69,70.95,8.89,GaussianNB,KGroups_max,cosine_sim,False,0:04:12.660275,0:04:14.307378
nci9,53,53,40.0,10.87,GaussianNB,KGroups_max,cosine_sim,False,0:04:03.562546,0:04:05.126787
