dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,8,5,98.57,3.19,MLP,KGroups_max,Fvalue,False,0:03:07.069664,0:03:08.409853
CLL_SUB_111,22,10,64.9,13.25,MLP,KGroups_max,Fvalue,False,0:03:41.661280,0:03:43.192724
Carcinom,21,3,31.630000000000003,3.1300000000000003,MLP,KGroups_max,Fvalue,False,0:04:10.511305,0:04:12.142543
GLIOMA,85,17,86.0,5.48,MLP,KGroups_max,Fvalue,False,0:03:08.067526,0:03:09.337984
GLI_85,16,14,95.29,4.92,MLP,KGroups_max,Fvalue,False,0:03:24.357382,0:03:25.761106
Prostate_GE,62,19,95.1,6.99,MLP,KGroups_max,Fvalue,False,0:03:14.034775,0:03:15.387182
SMK_CAN_187,61,44,70.58,5.6000000000000005,MLP,KGroups_max,Fvalue,False,0:04:31.352424,0:04:33.195584
TOX_171,84,32,75.46000000000001,3.0700000000000003,MLP,KGroups_max,Fvalue,False,0:04:30.560940,0:04:32.360312
colon,14,10,91.67,11.79,MLP,KGroups_max,Fvalue,False,0:03:06.211573,0:03:07.490208
leukemia,6,4,98.67,2.98,MLP,KGroups_max,Fvalue,False,0:02:58.280868,0:02:59.505769
lung,76,23,93.1,4.04,MLP,KGroups_max,Fvalue,False,0:04:13.497580,0:04:15.207790
lung_discrete,77,35,94.57,3.04,MLP,KGroups_max,Fvalue,False,0:03:34.412599,0:03:35.846065
lymphoma,42,29,90.68,6.69,MLP,KGroups_max,Fvalue,False,0:03:55.022635,0:03:56.578003
nci9,2,2,23.33,3.73,MLP,KGroups_max,Fvalue,False,0:03:08.283336,0:03:09.529132
