dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,93.05,9.94,XGB,KGroups_max++,mutual_info,False,0:03:14.081229,0:03:15.334547
CLL_SUB_111,93,65,81.98,3.2300000000000004,XGB,KGroups_max++,mutual_info,False,0:04:08.564931,0:04:10.176760
Carcinom,85,66,86.2,6.529999999999999,XGB,KGroups_max++,mutual_info,False,0:05:34.448936,0:05:36.519571
GLIOMA,55,44,84.0,8.94,XGB,KGroups_max++,mutual_info,False,0:03:26.939740,0:03:28.296274
GLI_85,13,12,95.29,4.92,XGB,KGroups_max++,mutual_info,False,0:03:29.313237,0:03:30.697773
Prostate_GE,30,18,94.14,6.460000000000001,XGB,KGroups_max++,mutual_info,False,0:03:22.743291,0:03:24.129020
SMK_CAN_187,31,29,71.11,13.25,XGB,KGroups_max++,mutual_info,False,0:04:34.741711,0:04:36.550876
TOX_171,38,29,66.07,9.49,XGB,KGroups_max++,mutual_info,False,0:04:59.589446,0:05:01.481816
colon,17,16,91.79,5.8999999999999995,XGB,KGroups_max++,mutual_info,False,0:03:09.059076,0:03:10.292366
leukemia,13,12,100.0,0.0,XGB,KGroups_max++,mutual_info,False,0:03:02.167765,0:03:03.349174
lung,60,47,95.57,2.03,XGB,KGroups_max++,mutual_info,False,0:05:00.693789,0:05:02.572027
lung_discrete,41,28,86.19,10.03,XGB,KGroups_max++,mutual_info,False,0:03:37.984606,0:03:39.346161
lymphoma,46,40,83.32000000000001,7.84,XGB,KGroups_max++,mutual_info,False,0:04:02.945168,0:04:04.437469
nci9,55,54,53.33,4.5600000000000005,XGB,KGroups_max++,mutual_info,False,0:04:01.288883,0:04:02.752254
