dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,6,6,94.57,5.609999999999999,LinearSVC,KGroups_max,variance,False,0:02:59.171971,0:03:00.627930
CLL_SUB_111,8,8,70.32000000000001,13.31,LinearSVC,KGroups_max,variance,False,0:03:41.039648,0:03:42.791822
Carcinom,18,12,72.37,6.550000000000001,LinearSVC,KGroups_max,variance,False,0:04:38.065968,0:04:40.215039
GLIOMA,4,4,78.0,8.37,LinearSVC,KGroups_max,variance,False,0:03:11.466552,0:03:12.906818
GLI_85,2,2,89.41,4.92,LinearSVC,KGroups_max,variance,False,0:03:16.284759,0:03:17.838442
Prostate_GE,14,14,94.1,5.5,LinearSVC,KGroups_max,variance,False,0:03:20.865027,0:03:22.348667
SMK_CAN_187,4,4,66.83,21.6,LinearSVC,KGroups_max,variance,False,0:03:50.352844,0:03:52.349271
TOX_171,9,7,61.98,6.260000000000001,LinearSVC,KGroups_max,variance,False,0:04:06.904304,0:04:08.767203
colon,7,7,88.85,7.049999999999999,LinearSVC,KGroups_max,variance,False,0:03:02.487899,0:03:03.896085
leukemia,5,5,98.67,2.98,LinearSVC,KGroups_max,variance,False,0:03:00.609094,0:03:01.987786
lung,7,7,85.22,1.78,LinearSVC,KGroups_max,variance,False,0:04:03.748853,0:04:05.745017
lung_discrete,6,5,68.28999999999999,8.74,LinearSVC,KGroups_max,variance,False,0:03:27.557439,0:03:29.210459
lymphoma,5,5,71.84,9.65,LinearSVC,KGroups_max,variance,False,0:03:41.886478,0:03:43.543429
nci9,7,7,43.33,12.36,LinearSVC,KGroups_max,variance,False,0:03:41.154265,0:03:42.856289
