dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,11,9,100.0,0.0,MLP,KGroups_max++,gini_importance,False,0:03:00.864060,0:03:01.978068
CLL_SUB_111,40,32,80.24,8.01,MLP,KGroups_max++,gini_importance,False,0:03:58.381439,0:03:59.821218
Carcinom,93,75,95.97,3.85,MLP,KGroups_max++,gini_importance,False,0:05:16.560844,0:05:18.372928
GLIOMA,62,49,88.0,8.37,MLP,KGroups_max++,gini_importance,False,0:03:19.396014,0:03:20.591573
GLI_85,34,26,97.65,3.22,MLP,KGroups_max++,gini_importance,False,0:03:16.644326,0:03:17.858374
Prostate_GE,58,38,97.0,6.710000000000001,MLP,KGroups_max++,gini_importance,False,0:03:18.296752,0:03:19.527425
SMK_CAN_187,18,17,72.2,7.76,MLP,KGroups_max++,gini_importance,False,0:04:21.435921,0:04:23.039950
TOX_171,96,66,77.78,3.3099999999999996,MLP,KGroups_max++,gini_importance,False,0:04:46.631625,0:04:48.320740
colon,9,8,91.67,11.79,MLP,KGroups_max++,gini_importance,False,0:03:01.546573,0:03:02.660125
leukemia,3,3,98.67,2.98,MLP,KGroups_max++,gini_importance,False,0:02:56.032386,0:02:57.110011
lung,56,44,97.02,2.1,MLP,KGroups_max++,gini_importance,False,0:04:43.842517,0:04:45.536920
lung_discrete,38,29,94.38,5.949999999999999,MLP,KGroups_max++,gini_importance,False,0:03:32.060835,0:03:33.326794
lymphoma,80,64,95.79,6.859999999999999,MLP,KGroups_max++,gini_importance,False,0:03:54.505074,0:03:55.895651
nci9,74,46,76.67,14.91,MLP,KGroups_max++,gini_importance,False,0:03:37.951253,0:03:39.235807
