dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,22,18,93.14,4.72,KNeighbors,KGroups_max++,entropy,False,0:03:03.065128,0:03:04.179821
CLL_SUB_111,2,2,57.55,8.72,KNeighbors,KGroups_max++,entropy,False,0:03:09.372874,0:03:10.536428
Carcinom,91,89,93.06,4.95,KNeighbors,KGroups_max++,entropy,False,0:05:26.566212,0:05:28.410958
GLIOMA,5,5,86.0,5.48,KNeighbors,KGroups_max++,entropy,False,0:03:16.546650,0:03:17.733634
GLI_85,2,2,80.0,7.89,KNeighbors,KGroups_max++,entropy,False,0:02:53.862031,0:02:54.938301
Prostate_GE,20,20,95.05,6.12,KNeighbors,KGroups_max++,entropy,False,0:03:26.108778,0:03:27.375723
SMK_CAN_187,74,62,70.04,11.82,KNeighbors,KGroups_max++,entropy,False,0:04:29.122466,0:04:30.765280
TOX_171,3,3,52.03,7.739999999999999,KNeighbors,KGroups_max++,entropy,False,0:04:05.817599,0:04:07.300957
colon,56,24,87.05000000000001,12.63,KNeighbors,KGroups_max++,entropy,False,0:02:57.537997,0:02:58.630777
leukemia,59,48,100.0,0.0,KNeighbors,KGroups_max++,entropy,False,0:03:02.062034,0:03:03.169569
lung,94,72,95.04,4.36,KNeighbors,KGroups_max++,entropy,False,0:04:37.389393,0:04:39.053458
lung_discrete,62,36,90.38,3.85,KNeighbors,KGroups_max++,entropy,False,0:03:27.387882,0:03:28.630526
lymphoma,92,44,87.47,6.05,KNeighbors,KGroups_max++,entropy,False,0:03:43.385179,0:03:44.721165
nci9,37,30,50.0,14.43,KNeighbors,KGroups_max++,entropy,False,0:03:43.737714,0:03:45.045201
