dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,53,48,98.67,2.98,MLP,KGroups_max,cosine_sim,False,0:03:28.310441,0:03:29.882427
CLL_SUB_111,73,68,73.0,6.21,MLP,KGroups_max,cosine_sim,False,0:04:16.842198,0:04:18.341287
Carcinom,89,88,87.33999999999999,5.6000000000000005,MLP,KGroups_max,cosine_sim,False,0:06:07.538853,0:06:09.665759
GLIOMA,48,40,84.0,5.48,MLP,KGroups_max,cosine_sim,False,0:03:20.247200,0:03:21.513057
GLI_85,49,45,97.65,3.22,MLP,KGroups_max,cosine_sim,False,0:03:22.790690,0:03:23.998995
Prostate_GE,10,10,96.1,5.35,MLP,KGroups_max,cosine_sim,False,0:03:23.403534,0:03:24.650544
SMK_CAN_187,64,58,70.58,11.81,MLP,KGroups_max,cosine_sim,False,0:04:34.080665,0:04:35.829538
TOX_171,98,89,70.76,8.06,MLP,KGroups_max,cosine_sim,False,0:05:21.931370,0:05:23.905582
colon,6,7,88.72,12.15,MLP,KGroups_max,cosine_sim,False,0:03:07.891076,0:03:09.106082
leukemia,17,16,100.0,0.0,MLP,KGroups_max,cosine_sim,False,0:03:00.374784,0:03:01.441158
lung,71,65,95.57,2.03,MLP,KGroups_max,cosine_sim,False,0:05:12.463859,0:05:14.405471
lung_discrete,96,55,88.94999999999999,9.28,MLP,KGroups_max,cosine_sim,False,0:03:30.582824,0:03:31.908645
lymphoma,43,36,88.58,10.05,MLP,KGroups_max,cosine_sim,False,0:03:57.736610,0:03:59.213643
nci9,65,64,55.00000000000001,9.5,MLP,KGroups_max,cosine_sim,False,0:03:52.352877,0:03:53.776146
