dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,37,37,100.0,0.0,RandomForest,KGroups_max,mutual_info,False,0:03:28.214112,0:03:29.629071
CLL_SUB_111,35,35,82.02000000000001,8.98,RandomForest,KGroups_max,mutual_info,False,0:04:15.810702,0:04:17.337462
Carcinom,98,96,89.05999999999999,2.54,RandomForest,KGroups_max,mutual_info,False,0:05:56.713400,0:05:58.727953
GLIOMA,28,28,84.0,11.4,RandomForest,KGroups_max,mutual_info,False,0:03:24.519082,0:03:25.698059
GLI_85,40,40,96.47,3.22,RandomForest,KGroups_max,mutual_info,False,0:03:25.584725,0:03:26.802042
Prostate_GE,24,24,95.1,6.99,RandomForest,KGroups_max,mutual_info,False,0:03:27.657523,0:03:28.908676
SMK_CAN_187,33,33,71.12,11.79,RandomForest,KGroups_max,mutual_info,False,0:04:42.439526,0:04:44.114430
TOX_171,40,40,69.63000000000001,6.47,RandomForest,KGroups_max,mutual_info,False,0:05:19.654758,0:05:21.616810
colon,42,42,90.26,6.68,RandomForest,KGroups_max,mutual_info,False,0:03:10.955986,0:03:12.183120
leukemia,26,26,100.0,0.0,RandomForest,KGroups_max,mutual_info,False,0:03:00.271522,0:03:01.329231
lung,98,95,95.07,1.73,RandomForest,KGroups_max,mutual_info,False,0:05:20.560246,0:05:22.538322
lung_discrete,57,44,85.05,8.559999999999999,RandomForest,KGroups_max,mutual_info,False,0:03:35.714595,0:03:37.065080
lymphoma,92,91,88.53,6.890000000000001,RandomForest,KGroups_max,mutual_info,False,0:04:02.112171,0:04:03.608255
nci9,97,97,60.0,6.97,RandomForest,KGroups_max,mutual_info,False,0:03:52.794433,0:03:54.217516
