dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,95.9,3.74,KNeighbors,KGroups_max++,variance,False,0:02:41.121873,0:02:42.056811
CLL_SUB_111,8,7,69.37,5.91,KNeighbors,KGroups_max++,variance,False,0:03:17.139021,0:03:18.275087
Carcinom,22,11,75.28,3.34,KNeighbors,KGroups_max++,variance,False,0:04:05.115976,0:04:06.502192
GLIOMA,8,6,86.0,8.94,KNeighbors,KGroups_max++,variance,False,0:02:52.838701,0:02:53.813728
GLI_85,6,5,89.41,2.63,KNeighbors,KGroups_max++,variance,False,0:02:58.841269,0:02:59.905320
Prostate_GE,8,7,93.14,7.4,KNeighbors,KGroups_max++,variance,False,0:03:00.475997,0:03:01.515246
SMK_CAN_187,10,7,65.75,12.1,KNeighbors,KGroups_max++,variance,False,0:03:29.897169,0:03:31.110578
TOX_171,8,7,56.169999999999995,9.78,KNeighbors,KGroups_max++,variance,False,0:03:41.657269,0:03:42.864506
colon,13,11,79.10000000000001,9.22,KNeighbors,KGroups_max++,variance,False,0:02:40.045826,0:02:40.928811
leukemia,9,6,98.67,2.98,KNeighbors,KGroups_max++,variance,False,0:02:37.881931,0:02:38.748868
lung,7,6,90.13,3.05,KNeighbors,KGroups_max++,variance,False,0:03:34.053077,0:03:35.221776
lung_discrete,9,6,65.71000000000001,7.03,KNeighbors,KGroups_max++,variance,False,0:02:55.722784,0:02:56.658664
lymphoma,7,5,67.63,8.9,KNeighbors,KGroups_max++,variance,False,0:03:06.681791,0:03:07.680469
nci9,12,9,36.67,12.64,KNeighbors,KGroups_max++,variance,False,0:03:03.035400,0:03:03.990477
