dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,43,27,98.57,3.19,RandomForest,KGroups_max++,entropy,False,0:02:55.863138,0:02:56.868324
CLL_SUB_111,2,2,63.95,8.53,RandomForest,KGroups_max++,entropy,False,0:03:00.377096,0:03:01.392770
Carcinom,86,76,90.77,4.37,RandomForest,KGroups_max++,entropy,False,0:05:07.194622,0:05:08.813955
GLIOMA,19,17,84.0,11.4,RandomForest,KGroups_max++,entropy,False,0:03:09.261052,0:03:10.353390
GLI_85,2,2,81.17999999999999,9.67,RandomForest,KGroups_max++,entropy,False,0:02:53.704298,0:02:54.742755
Prostate_GE,67,57,95.1,6.99,RandomForest,KGroups_max++,entropy,False,0:03:17.487883,0:03:18.600450
SMK_CAN_187,39,29,73.83999999999999,13.94,RandomForest,KGroups_max++,entropy,False,0:04:13.382116,0:04:14.808378
TOX_171,4,4,54.45,6.97,RandomForest,KGroups_max++,entropy,False,0:03:54.589982,0:03:55.856902
colon,60,21,93.46,6.94,RandomForest,KGroups_max++,entropy,False,0:02:45.052749,0:02:45.961450
leukemia,75,49,100.0,0.0,RandomForest,KGroups_max++,entropy,False,0:02:49.611487,0:02:50.526837
lung,60,44,95.55,2.11,RandomForest,KGroups_max++,entropy,False,0:04:09.109239,0:04:10.441735
lung_discrete,70,31,89.14,5.81,RandomForest,KGroups_max++,entropy,False,0:03:07.438102,0:03:08.438088
lymphoma,94,37,88.63,9.16,RandomForest,KGroups_max++,entropy,False,0:03:20.357682,0:03:21.425631
nci9,75,44,68.33,6.97,RandomForest,KGroups_max++,entropy,False,0:03:18.649793,0:03:19.681978
