dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,6,6,100.0,0.0,KNeighbors,KGroups_max++,gini_importance,False,0:02:54.680359,0:02:55.671186
CLL_SUB_111,67,50,80.2,6.81,KNeighbors,KGroups_max++,gini_importance,False,0:03:51.728374,0:03:53.016290
Carcinom,81,67,93.66,2.45,KNeighbors,KGroups_max++,gini_importance,False,0:05:10.443490,0:05:12.125750
GLIOMA,9,9,90.0,7.07,KNeighbors,KGroups_max++,gini_importance,False,0:03:14.385294,0:03:15.494935
GLI_85,46,33,96.47,3.22,KNeighbors,KGroups_max++,gini_importance,False,0:03:16.145785,0:03:17.294115
Prostate_GE,19,17,95.1,6.99,KNeighbors,KGroups_max++,gini_importance,False,0:03:16.301728,0:03:17.428916
SMK_CAN_187,25,23,74.33999999999999,13.63,KNeighbors,KGroups_max++,gini_importance,False,0:04:15.550369,0:04:16.991892
TOX_171,68,54,68.99,8.0,KNeighbors,KGroups_max++,gini_importance,False,0:04:36.510196,0:04:37.971133
colon,7,7,91.79,10.21,KNeighbors,KGroups_max++,gini_importance,False,0:02:54.090936,0:02:55.040060
leukemia,96,59,100.0,0.0,KNeighbors,KGroups_max++,gini_importance,False,0:02:45.486691,0:02:46.376191
lung,73,60,98.01,2.09,KNeighbors,KGroups_max++,gini_importance,False,0:04:33.902429,0:04:35.340404
lung_discrete,85,61,90.48,3.4799999999999995,KNeighbors,KGroups_max++,gini_importance,False,0:03:16.731496,0:03:17.769979
lymphoma,77,66,92.68,4.74,KNeighbors,KGroups_max++,gini_importance,False,0:03:35.743793,0:03:36.871656
nci9,52,35,66.67,10.21,KNeighbors,KGroups_max++,gini_importance,False,0:03:17.781317,0:03:18.810542
