dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,9,6,97.33,5.96,GaussianNB,KGroups_max,variance,False,0:03:07.537655,0:03:08.836541
CLL_SUB_111,2,2,67.58999999999999,12.52,GaussianNB,KGroups_max,variance,False,0:03:27.706539,0:03:29.070394
Carcinom,18,12,45.29,12.06,GaussianNB,KGroups_max,variance,False,0:04:19.087620,0:04:20.623704
GLIOMA,8,6,46.0,5.48,GaussianNB,KGroups_max,variance,False,0:02:58.571508,0:02:59.695598
GLI_85,3,3,90.59,5.26,GaussianNB,KGroups_max,variance,False,0:03:02.907483,0:03:04.019367
Prostate_GE,9,8,61.57,9.61,GaussianNB,KGroups_max,variance,False,0:03:07.809995,0:03:08.965573
SMK_CAN_187,5,4,64.08,21.32,GaussianNB,KGroups_max,variance,False,0:03:35.892546,0:03:37.320249
TOX_171,11,8,61.45,6.64,GaussianNB,KGroups_max,variance,False,0:03:52.550905,0:03:53.923058
colon,3,3,75.9,7.77,GaussianNB,KGroups_max,variance,False,0:02:51.301930,0:02:52.435772
leukemia,5,5,98.67,2.98,GaussianNB,KGroups_max,variance,False,0:02:48.657788,0:02:49.682876
lung,2,2,81.76,3.82,GaussianNB,KGroups_max,variance,False,0:03:49.827824,0:03:51.320506
lung_discrete,9,6,62.95,4.24,GaussianNB,KGroups_max,variance,False,0:03:13.606563,0:03:14.733207
lymphoma,9,6,68.74,3.790000000000001,GaussianNB,KGroups_max,variance,False,0:03:26.680585,0:03:27.887977
nci9,15,11,45.0,18.26,GaussianNB,KGroups_max,variance,False,0:03:25.904696,0:03:27.069653
