dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,23,20,98.57,3.19,KNeighbors,KGroups_max,Fvalue,False,0:03:25.346354,0:03:26.753412
CLL_SUB_111,29,26,67.67,9.24,KNeighbors,KGroups_max,Fvalue,False,0:04:08.627687,0:04:10.149867
Carcinom,59,16,72.92,8.58,KNeighbors,KGroups_max,Fvalue,False,0:04:31.450720,0:04:32.981569
GLIOMA,76,53,80.0,7.07,KNeighbors,KGroups_max,Fvalue,False,0:03:18.533357,0:03:19.693580
GLI_85,21,21,96.47,5.26,KNeighbors,KGroups_max,Fvalue,False,0:03:25.091195,0:03:26.311924
Prostate_GE,8,8,95.1,6.99,KNeighbors,KGroups_max,Fvalue,False,0:03:23.379660,0:03:24.610071
SMK_CAN_187,16,16,71.1,11.79,KNeighbors,KGroups_max,Fvalue,False,0:04:39.482886,0:04:41.255852
TOX_171,82,68,63.73,4.55,KNeighbors,KGroups_max,Fvalue,False,0:05:08.393917,0:05:10.142251
colon,42,40,91.67,10.21,KNeighbors,KGroups_max,Fvalue,False,0:03:09.291701,0:03:10.516913
leukemia,9,9,100.0,0.0,KNeighbors,KGroups_max,Fvalue,False,0:02:56.878584,0:02:57.928329
lung,95,71,94.1,3.28,KNeighbors,KGroups_max,Fvalue,False,0:04:54.639862,0:04:56.496826
lung_discrete,94,66,83.71,5.680000000000001,KNeighbors,KGroups_max,Fvalue,False,0:03:35.336765,0:03:36.684114
lymphoma,86,77,86.47,2.76,KNeighbors,KGroups_max,Fvalue,False,0:03:59.002102,0:04:00.446087
nci9,2,2,23.33,3.73,KNeighbors,KGroups_max,Fvalue,False,0:02:58.415839,0:02:59.442777
