dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,77,45,100.0,0.0,RandomForest,KGroups_max,gini_importance,False,0:03:12.616696,0:03:13.863133
CLL_SUB_111,83,60,87.35000000000001,5.050000000000001,RandomForest,KGroups_max,gini_importance,False,0:03:59.875391,0:04:01.281002
Carcinom,100,80,90.79,5.53,RandomForest,KGroups_max,gini_importance,False,0:05:27.565765,0:05:29.394069
GLIOMA,71,50,86.0,8.94,RandomForest,KGroups_max,gini_importance,False,0:03:18.997987,0:03:20.192237
GLI_85,26,21,96.47,3.22,RandomForest,KGroups_max,gini_importance,False,0:03:18.568906,0:03:19.763675
Prostate_GE,23,21,95.05,6.12,RandomForest,KGroups_max,gini_importance,False,0:03:23.008164,0:03:24.342746
SMK_CAN_187,64,49,74.35000000000001,14.42,RandomForest,KGroups_max,gini_importance,False,0:04:23.431450,0:04:25.071674
TOX_171,92,66,77.28,9.19,RandomForest,KGroups_max,gini_importance,False,0:04:52.034758,0:04:53.811907
colon,5,5,90.0,10.87,RandomForest,KGroups_max,gini_importance,False,0:03:04.958944,0:03:06.165237
leukemia,13,13,100.0,0.0,RandomForest,KGroups_max,gini_importance,False,0:02:57.521813,0:02:58.647965
lung,37,34,96.56,2.77,RandomForest,KGroups_max,gini_importance,False,0:04:54.477034,0:04:56.329542
lung_discrete,71,52,89.05,8.05,RandomForest,KGroups_max,gini_importance,False,0:03:34.311265,0:03:35.649078
lymphoma,82,68,89.58,3.73,RandomForest,KGroups_max,gini_importance,False,0:03:56.469927,0:03:57.828468
nci9,76,46,73.33,14.91,RandomForest,KGroups_max,gini_importance,False,0:03:39.250483,0:03:40.487868
