dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,72,72,95.81,6.34,KNeighbors,KGroups_max++,mutual_info,False,0:03:02.991042,0:03:04.009072
CLL_SUB_111,18,18,78.46,7.720000000000001,KNeighbors,KGroups_max++,mutual_info,False,0:04:03.681886,0:04:05.014472
Carcinom,95,93,85.61,3.61,KNeighbors,KGroups_max++,mutual_info,False,0:05:45.817243,0:05:47.604491
GLIOMA,100,96,76.0,8.94,KNeighbors,KGroups_max++,mutual_info,False,0:03:18.284756,0:03:19.375289
GLI_85,46,46,96.47,3.22,KNeighbors,KGroups_max++,mutual_info,False,0:03:26.484448,0:03:27.674776
Prostate_GE,42,39,94.14,8.02,KNeighbors,KGroups_max++,mutual_info,False,0:03:23.429019,0:03:24.588672
SMK_CAN_187,9,9,69.54,11.98,KNeighbors,KGroups_max++,mutual_info,False,0:04:32.277180,0:04:33.798203
TOX_171,3,3,55.010000000000005,5.25,KNeighbors,KGroups_max++,mutual_info,False,0:05:14.534930,0:05:16.156995
colon,26,26,86.92,7.670000000000001,KNeighbors,KGroups_max++,mutual_info,False,0:03:01.028658,0:03:02.006401
leukemia,25,25,97.24,3.790000000000001,KNeighbors,KGroups_max++,mutual_info,False,0:02:50.665616,0:02:51.574549
lung,96,93,90.15,6.329999999999999,KNeighbors,KGroups_max++,mutual_info,False,0:05:09.597323,0:05:11.254731
lung_discrete,99,69,82.19,7.630000000000001,KNeighbors,KGroups_max++,mutual_info,False,0:03:19.263831,0:03:20.313390
lymphoma,92,91,81.32000000000001,6.7299999999999995,KNeighbors,KGroups_max++,mutual_info,False,0:03:45.880871,0:03:47.104915
nci9,80,92,46.67,9.5,KNeighbors,KGroups_max++,mutual_info,False,0:03:39.730000,0:03:40.857848
